Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
5/31/2019,5/31/2019,88.754,15204633,5808,336,-218,4003,74,-40,61943240,0.788299569,
6/7/2019,1/0/1900,90.201,27394453,9889,364,-542,5784,53,-151,63569780,0.754249062,
6/14/2019,6/14/2019,93.483,17694824,8362,498,-457,4883,104,-123,65196320,0.720198556,
6/21/2019,1/0/1900,95.565,16482515,6567,297,-292,3943,41,-55,62020570,0.858781151,
6/28/2019,6/28/2019,94.682,12877269,7027,228,-340,4587,45,-66,58844820,0.997363745,
7/5/2019,1/0/1900,97.146,10147651,4515,173,-208,3142,33,-35,62995390,1.020886916,
7/12/2019,7/15/2019,100.55,18919274,10091,600,-431,6467,92,-139,67145960,1.044410087,
7/19/2019,1/0/1900,98.226,14640823,12464,542,-714,9773,177,-256,70247710,1.058266339,
7/26/2019,7/31/2019,97.152,16922884,11086,782,-727,6859,349,-199,73349460,1.07212259,
8/2/2019,1/0/1900,91.162,21491522,9556,432,-765,5914,144,-111,70814200,0.930630145,
8/9/2019,8/15/2019,90.379,22105049,9027,375,-585,4824,104,-152,68278940,0.7891377,
8/16/2019,1/0/1900,89.629,18558851,7086,370,-384,4373,124,-49,67454193.33,0.898471254,
8/23/2019,1/0/1900,87.481,14671167,10188,319,-674,4683,54,-52,66629446.67,1.007804807,
8/30/2019,8/30/2019,88.814,14571178,10974,329,-709,4432,40,-84,65804700,1.117138361,
9/6/2019,1/0/1900,91.675,11658045,4493,204,-164,3563,64,-63,65206250,1.151010831,
9/13/2019,9/13/2019,91.967,12796318,5422,193,-224,5478,70,-105,64607800,1.184883301,
9/20/2019,1/0/1900,89.708,15817899,6123,164,-277,6417,36,-90,69056550,1.132079645,
9/27/2019,9/30/2019,86.272,18763995,8512,246,-329,6766,47,-74,73505300,1.079275989,
10/4/2019,1/0/1900,86.982,15333266,5013,170,-212,4437,47,-34,70788850,1.151718401,
10/11/2019,10/15/2019,86.596,12775869,4901,167,-227,4332,36,-63,68072400,1.224160813,
10/18/2019,1/0/1900,87.876,13913630,5151,233,-156,4388,69,-111,68405170,1.108047612,
10/25/2019,10/31/2019,88.066,21210734,10661,560,-1049,7520,164,-265,68737940,0.991934411,
11/1/2019,1/0/1900,89.572,13897957,5728,373,-333,5614,63,-88,71211340,1.171534826,
11/8/2019,1/0/1900,89.294,11433116,4554,182,-182,4218,46,-38,73684740,1.351135241,
11/15/2019,11/15/2019,86.975,13030845,5894,257,-250,3271,27,-87,76158140,1.530735655,
11/22/2019,1/0/1900,87.286,12947942,5582,176,-217,2709,14,-55,73678830,1.414318507,
11/29/2019,11/29/2019,90.04,11594559,4320,185,-251,2430,48,-62,71199520,1.29790136,
12/6/2019,1/0/1900,87.58,16027131,6877,240,-240,3350,27,-106,71868350,1.340898362,
12/13/2019,12/13/2019,88.047,12889088,6165,223,-376,3040,24,-157,72537180,1.383895365,
12/20/2019,1/0/1900,89.325,17921833,5236,179,-287,2216,41,-43,77879320,1.30530996,
12/27/2019,12/31/2019,93.49,15198618,5492,414,-104,1751,76,-36,83221460,1.226724555,
1/3/2020,1/0/1900,93.748,13967210,4280,183,-128,1203,55,-17,79056490,1.204338773,
1/10/2020,1/15/2020,94.158,17535568,6923,310,-217,2080,28,-32,74891520,1.181952991,
1/17/2020,1/0/1900,93.236,15735491,7259,347,-321,3649,32,-396,73406906.67,1.162387465,
1/24/2020,1/0/1900,93.082,13152824,5676,239,-299,4436,19,-292,71922293.33,1.14282194,
1/31/2020,1/31/2020,100.436,29855431,11784,1178,-504,4084,211,-109,70437680,1.123256415,
2/7/2020,1/0/1900,103.964,23789391,7399,515,-343,2924,84,-115,71541830,1.005849405,
2/14/2020,2/14/2020,106.743,19716539,9331,545,-496,4111,78,-261,72645980,0.888442394,
2/21/2020,1/0/1900,104.799,13262440,5370,218,-209,2916,18,-49,71196810,0.7654954,
2/28/2020,2/28/2020,94.188,35489622,6727,211,-356,2031,17,-48,69747640,0.642548406,
3/6/2020,1/0/1900,95.054,28975114,6487,353,-317,2516,24,-47,78867520,0.682909912,
3/13/2020,3/13/2020,89.25,40529670,7090,250,-327,2261,17,-52,87987400,0.723271417,
3/20/2020,1/0/1900,92.304,49521956,10353,781,-564,2961,49,-52,92439160,0.689481692,
3/27/2020,3/31/2020,95.005,32941478,7326,391,-405,2796,22,-50,96890920,0.655691967,
4/3/2020,1/0/1900,95.329,23246351,7111,221,-747,2692,21,-107,97927680,0.862507064,
4/10/2020,4/15/2020,102.138,19459397,4256,228,-222,1801,31,-42,98964440,1.069322161,
4/17/2020,1/0/1900,118.75,41390589,12486,1017,-634,4410,130,-151,84695940,0.848597213,
4/24/2020,4/30/2020,120.511,26257594,6926,368,-377,2669,74,-71,70427440,0.627872266,
5/1/2020,1/0/1900,114.302,34336420,14434,828,-1045,4187,236,-232,69916206.67,0.717705419,
5/8/2020,1/0/1900,118.98,17769040,6646,284,-409,2553,32,-159,69404973.33,0.807538572,
5/15/2020,5/15/2020,120.489,18942811,6745,342,-236,2559,77,-41,68893740,0.897371725,
5/22/2020,1/0/1900,121.844,20606711,7342,411,-203,2411,34,-42,69977920,0.942110579,
5/29/2020,5/29/2020,122.118,15255922,5207,170,-174,2220,34,-34,71062100,0.986849433,
6/5/2020,1/0/1900,124.15,14356440,6869,330,-329,2643,42,-74,71482180,0.989801624,
6/12/2020,6/15/2020,127.251,25247395,8928,497,-347,2992,66,-123,71902260,0.992753815,
6/19/2020,1/0/1900,133.751,18637049,5755,231,-143,2414,55,-135,74458840,1.020348931,
6/26/2020,6/30/2020,134.643,21372794,7163,562,-215,2872,49,-27,77015420,1.047944046,
7/3/2020,1/0/1900,144.515,20913102,6359,428,-262,2416,46,-15,74696320,0.842964595,
7/10/2020,7/15/2020,160,28949782,10118,862,-329,2428,75,-48,72377220,0.637985145,
7/17/2020,1/0/1900,148.098,31743568,9622,664,-393,3023,44,-43,68827926.67,0.643838003,
7/24/2020,1/0/1900,150.445,29001410,9858,845,-353,2778,142,-46,65278633.33,0.649690862,
7/31/2020,7/31/2020,158.234,24287647,16164,1420,-528,6162,301,-186,61729340,0.655543721,
8/7/2020,1/0/1900,158.373,21454286,8177,562,-246,2532,78,-31,52942830,0.642651356,
8/14/2020,8/14/2020,157.401,16256346,7603,357,-286,2435,40,-22,44156320,0.629758992,
8/21/2020,1/0/1900,164.236,19070755,9188,598,-289,3013,62,-46,42428650,0.582722123,
8/28/2020,8/31/2020,170.09,22187193,8127,409,-148,2330,80,-28,40700980,0.535685255,
9/4/2020,1/0/1900,164.731,28336589,9142,557,-258,2930,77,-24,43426470,0.497029518,
9/11/2020,9/15/2020,155.811,21609338,6043,323,-318,2292,44,-46,46151960,0.458373781,
9/18/2020,1/0/1900,147.745,28320853,8680,452,-273,2628,71,-10,50561860,0.497379181,
9/25/2020,9/30/2020,154.757,28716936,9457,453,-281,2860,55,-21,54971760,0.536384581,
10/2/2020,1/0/1900,156.25,23101365,8818,476,-237,3116,38,-36,52585300,0.535247114,
10/9/2020,10/15/2020,164.333,21149868,7564,309,-188,2470,41,-85,50198840,0.534109647,
10/16/2020,1/0/1900,163.635,31433664,11032,610,-375,3307,66,-24,54388753.33,0.582726396,
10/23/2020,1/0/1900,160.22,21911377,6781,341,-264,2026,24,-8,58578666.67,0.631343144,
10/30/2020,10/30/2020,151.807,30557473,10044,950,-519,3316,167,-82,62768580,0.679959893,
11/6/2020,1/0/1900,165.568,29296432,6720,456,-243,2376,70,-40,62205570,0.637285211,
11/13/2020,11/13/2020,156.441,26178944,8102,349,-453,2878,27,-159,61642560,0.594610529,
11/20/2020,1/0/1900,154.97,16470405,8954,336,-335,3660,34,-61,61027240,0.784564655,
11/27/2020,11/30/2020,159.767,14416214,5399,273,-193,2089,15,-33,60411920,0.974518781,
12/4/2020,1/0/1900,158.129,17479702,8756,435,-246,3226,97,-36,60614180,0.981910309,
12/11/2020,12/15/2020,155.821,16131035,8079,343,-390,2551,21,-25,60816440,0.989301836,
12/18/2020,1/0/1900,160.083,21247556,8670,358,-354,3171,67,-105,63342960,0.980914078,
12/25/2020,12/31/2020,158.635,9730212,5882,259,-200,1607,22,-27,65869480,0.972526321,
1/1/2021,1/0/1900,162.846,16675062,6305,382,-133,1124,27,-22,64857700,0.975075891,
