Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
6/19/2015,1/0/1900,31.65,197925030,28175,2184,-1596,8328,370,-101,248485726,1.55472274,
6/26/2015,6/30/2015,31.688,195104520,41220,1628,-1267,11384,442,-146,254979328,1.579625241,
7/3/2015,1/0/1900,31.61,150747530,20545,1126,-953,8975,475,-178,251742590,1.494648339,
7/10/2015,7/15/2015,30.82,274904180,27877,2026,-2906,9468,474,-196,248505852,1.409671437,
7/17/2015,1/0/1900,32.405,188579340,27364,2375,-1202,9744,526,-138,246005170.7,1.328925403,
7/24/2015,1/0/1900,31.125,336423370,58047,7198,-6123,15098,1254,-502,243504489.3,1.24817937,
7/31/2015,7/31/2015,30.325,191087840,18692,1159,-1363,9027,405,-147,241003808,1.167433337,
8/7/2015,1/0/1900,28.88,383883210,38162,3313,-4886,10473,685,-416,250496144,1.028547471,
8/14/2015,8/14/2015,28.99,344549090,38609,2935,-3088,9808,493,-255,259988480,0.889661606,
8/21/2015,1/0/1900,26.44,318855760,34787,2098,-2738,8457,492,-147,287459650,0.938374714,
8/28/2015,8/31/2015,28.323,498047270,49935,3556,-3967,11916,668,-416,314930820,0.987087823,
9/4/2015,1/0/1900,27.317,297402060,44628,2418,-2576,11933,627,-212,342737700,1.269251486,
9/11/2015,9/15/2015,28.552,251859600,111963,3498,-4098,23644,1543,-252,370544580,1.551415148,
9/18/2015,1/0/1900,28.362,276281980,54209,5847,-2628,14920,949,-181,359433972,1.55830611,
9/25/2015,9/30/2015,28.677,238617740,64651,1923,-8130,16153,684,-195,348323364,1.565197072,
10/2/2015,1/0/1900,27.595,313017610,50957,5715,-3045,14679,853,-160,354546306,1.717626857,
10/9/2015,10/15/2015,28.03,261920950,36938,1739,-2437,12585,527,-151,360769248,1.870056643,
10/16/2015,1/0/1900,27.76,184208970,25802,1655,-2645,10668,479,-160,340075464,1.715385039,
10/23/2015,1/0/1900,29.77,221612230,40576,2555,-2193,12717,576,-162,319381680,1.560713436,
10/30/2015,10/30/2015,29.875,319660750,44994,11260,-4720,16006,1393,-237,298687896,1.406041832,
11/6/2015,1/0/1900,30.265,194953700,27971,1994,-888,10029,395,-120,291201402,1.563199469,
11/13/2015,11/13/2015,28.085,216054740,44008,2022,-3137,13474,602,-232,283714908,1.720357106,
11/20/2015,1/0/1900,29.825,189492500,31414,2761,-2131,10289,479,-116,358601760,2.456255874,
11/27/2015,11/30/2015,29.452,109582040,17575,894,-654,6630,229,-39,433488612,3.192154643,
12/4/2015,1/0/1900,29.757,205415620,22582,1345,-1163,9685,464,-116,365222166,2.454924335,
12/11/2015,12/15/2015,28.295,188609110,36409,1651,-1737,11570,445,-121,296955720,1.717694028,
12/18/2015,1/0/1900,26.507,314856190,41417,2284,-3555,11202,558,-247,284863682,1.695384968,
12/25/2015,12/31/2015,27.007,126450510,23321,1507,-2055,8525,475,-154,272771644,1.673075909,
1/1/2016,1/0/1900,26.315,123621760,20071,1392,-3555,6152,251,-252,269844601.3,1.455689897,
1/8/2016,1/0/1900,24.24,343000960,43019,2959,-9160,13659,127,-453,266917558.7,1.238303885,
1/15/2016,1/15/2016,24.282,303375940,34744,4600,-3747,11078,106,-122,263990516,1.020917874,
1/22/2016,1/0/1900,25.355,242982970,33014,2011,-5167,8439,49,-119,259082302,0.968616145,
1/29/2016,1/29/2016,24.335,376481100,79528,8753,-15915,17799,575,-795,254174088,0.916314416,
2/5/2016,1/0/1900,23.505,216608840,33622,5185,-1812,10715,215,-185,240588002,1.091169418,
2/12/2016,2/12/2016,23.497,230794620,18732,1057,-1525,6828,25,-102,227001916,1.266024421,
2/19/2016,1/0/1900,24.01,167001070,64917,1780,-2460,16305,62,-247,208210848,1.284832126,
2/26/2016,2/29/2016,24.228,158759600,73729,1007,-1541,18137,39,-266,189419780,1.303639831,
3/4/2016,1/0/1900,25.753,201482180,48647,1167,-1178,13592,31,-198,200021746,1.39932797,
3/11/2016,3/15/2016,25.565,155437450,47795,790,-4153,11000,27,-281,210623712,1.495016109,
3/18/2016,1/0/1900,26.48,181323210,35867,1403,-2064,10580,57,-105,216326088,1.598237484,
3/25/2016,3/31/2016,26.417,119054360,86845,1550,-3661,19409,45,-125,222028464,1.701458858,
4/1/2016,1/0/1900,27.497,147641240,64767,1919,-5035,15993,70,-393,218075556,1.710553312,
4/8/2016,1/0/1900,27.165,145351790,29633,1616,-1097,10839,75,-117,214122648,1.719647765,
4/15/2016,4/15/2016,27.462,161518860,27947,1395,-1256,9950,68,-74,210169740,1.728742219,
4/22/2016,1/0/1900,26.42,188775240,38077,2280,-2999,12391,44,-201,217812744,1.387024919,
4/29/2016,4/29/2016,23.435,345910030,87807,5148,-23778,18629,222,-1466,225455748,1.045307619,
5/6/2016,1/0/1900,23.18,225114110,47100,1739,-5551,10681,72,-376,224194346,1.15360127,
5/13/2016,5/13/2016,22.63,215596350,44762,7404,-4982,11583,60,-308,222932944,1.261894922,
5/20/2016,1/0/1900,23.805,212312980,49004,5830,-1998,13301,217,-292,310864714,1.823651705,
5/27/2016,5/31/2016,25.087,203902650,36470,2481,-1365,10754,96,-89,398796484,2.385408488,
6/3/2016,1/0/1900,24.48,140064910,30505,1027,-2911,8090,38,-96,325246314,2.267134575,
6/10/2016,6/15/2016,24.708,124731320,30332,1229,-2152,8365,47,-91,251696144,2.148860663,
6/17/2016,1/0/1900,23.833,191017280,72028,1475,-1546,14398,32,-82,233734410,1.720953798,
6/24/2016,6/30/2016,23.35,206149160,30508,838,-2105,9205,48,-162,215772676,1.293046932,
7/1/2016,1/0/1900,23.972,184254460,26994,886,-1192,7763,27,-123,202853784,1.385809461,
7/8/2016,1/0/1900,24.17,111769640,19804,742,-1132,6750,32,-100,189934892,1.478571989,
7/15/2016,7/15/2016,24.695,142244590,18626,1215,-1139,8015,86,-83,177016000,1.571334518,
7/22/2016,1/0/1900,24.665,147358320,26990,1759,-2552,8646,75,-97,189925216,1.412647621,
7/29/2016,7/29/2016,26.052,252358930,62602,8095,-8574,15688,367,-623,202834432,1.253960724,
8/5/2016,1/0/1900,26.87,168265830,36073,2292,-2210,9610,52,-153,204934358,1.509304361,
8/12/2016,8/15/2016,27.045,124255340,24765,1499,-862,9166,61,-76,207034284,1.764647997,
8/19/2016,1/0/1900,27.34,131814920,36221,1976,-1811,10189,84,-127,197683400,1.794662876,
8/26/2016,8/31/2016,26.735,123373540,38235,1861,-1813,10092,59,-78,188332516,1.824677754,
9/2/2016,1/0/1900,26.933,134426100,66379,2153,-9629,18778,64,-622,214437822,1.476744349,
9/9/2016,9/15/2016,25.782,168312530,206854,2660,-2933,26662,110,-239,240543128,1.128810943,
9/16/2016,1/0/1900,28.73,388543710,80351,6423,-2901,19421,276,-113,233317565.3,1.211251329,
9/23/2016,1/0/1900,28.177,200842480,45541,1776,-1359,13737,68,-73,226092002.7,1.293691714,
9/30/2016,9/30/2016,28.263,156186800,34443,1096,-1596,11019,38,-61,218866440,1.3761321,
