Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
7/30/2021,7/30/2021,352.94,108258810,10021,709,-510,4980,186,-149,28392674,1.555055558,
8/6/2021,1/0/1900,347.7,58847427,5875,158,-243,2890,19,-110,28776821.5,2.276461906,
8/13/2021,8/13/2021,357.11,37853241,4899,96,-143,3221,5,-42,29160969,2.997868253,
8/20/2021,1/0/1900,351,53571066,7141,120,-236,4172,10,-250,28356155.5,2.783618304,
8/27/2021,8/31/2021,359.1,48061364,4535,94,-147,2672,14,-67,27551342,2.569368354,
9/3/2021,1/0/1900,370.52,59752735,4716,155,-304,3225,22,-199,27419671.5,2.464091377,
9/10/2021,9/15/2021,373.15,42187464,4109,89,-106,2872,12,-41,27288001,2.3588144,
9/17/2021,1/0/1900,361.59,77626813,6705,100,-208,3483,9,-90,26561670.5,1.821675245,
9/24/2021,9/30/2021,340.69,115560610,8992,150,-482,3690,9,-169,25835340,1.284536089,
10/1/2021,1/0/1900,338.15,82466450,7762,166,-284,4080,6,-119,25195179,1.193308132,
10/8/2021,1/0/1900,322.7,148521360,51506,646,-4741,19314,52,-1864,24555018,1.102080175,
10/15/2021,10/15/2021,317.37,96873890,9410,155,-312,4583,10,-207,23914857,1.010852218,
10/22/2021,1/0/1900,321.11,104604630,16230,331,-983,7641,46,-329,24908337.5,0.904620471,
10/29/2021,10/29/2021,308.11,220308980,38475,1303,-1486,14923,307,-487,25901818,0.798388724,
11/5/2021,1/0/1900,323.2,129811340,12736,279,-811,6516,30,-177,24743486,0.92468669,
11/12/2021,11/15/2021,325.51,95369510,7241,148,-253,4797,7,-70,23585154,1.050984655,
11/19/2021,1/0/1900,335.3,100554760,6461,162,-329,5487,15,-278,24423876,1.191382238,
11/26/2021,11/30/2021,331.902,72466610,4047,115,-120,3522,12,-80,25262598,1.33177982,
