Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
5/7/2012,,10.493,4100736,,,,,,,81047498,1.825313501,
5/8/2012,,10.399,3885689,,,,,,,80961732.6,1.877242306,
5/9/2012,,10.621,3729335,,,,,,,80875967.2,1.92917111,
5/10/2012,,10.346,3765626,,,,,,,80790201.8,1.981099914,
5/11/2012,,11.054,8890594,,,,,,,80704436.4,2.033028719,
5/14/2012,,10.994,5402682,,,,,,,80618671,2.084957523,
5/15/2012,,11.069,4473776,,,,,,,80618671,2.084957523,
5/16/2012,,10.6,5242625,,,,,,,81829225.8,2.146169105,
5/17/2012,,10.281,3395138,,,,,,,83039780.6,2.207380686,
5/18/2012,,9.994,4195430,,,,,,,84250335.4,2.268592268,
5/21/2012,,10.249,3590721,,,,,,,85460890.2,2.32980385,
5/22/2012,,9.673,5712678,,,,,,,86671445,2.391015431,
5/23/2012,,10.273,6302656,,,,,,,87881999.8,2.452227013,
5/24/2012,,10.039,2962159,,,,,,,89092554.6,2.513438595,
5/25/2012,,10.031,4767124,,,,,,,90303109.4,2.574650177,
5/29/2012,,9.92,4570374,,,,,,,91513664.2,2.635861758,
5/30/2012,,9.62,4696979,,,,,,,92724219,2.69707334,
5/31/2012,,9.063,7684750,,,,,,,92724219,2.69707334,
6/1/2012,,8.993,5082594,,,,,,,93341857,2.793715796,
6/4/2012,,9.286,5038481,,,,,,,93959495,2.890358252,
6/5/2012,,9.261,3434310,,,,,,,94577133,2.987000709,
6/6/2012,,9.411,4381926,,,,,,,95194771,3.083643165,
6/7/2012,,9.234,3006382,,,,,,,95812409,3.180285621,
6/8/2012,,9.377,3144978,,,,,,,96430047,3.276928077,
6/11/2012,,9,3276595,,,,,,,97047685,3.373570533,
6/12/2012,,9.003,2970261,,,,,,,97665323,3.47021299,
6/13/2012,,8.976,2558826,,,,,,,98282961,3.566855446,
6/14/2012,,8.951,3733419,,,,,,,98900599,3.663497902,
6/15/2012,,9.399,4702231,,,,,,,98900599,3.663497902,
6/18/2012,,9.533,3285329,,,,,,,97791781.89,3.717590795,
6/19/2012,,9.976,3955931,,,,,,,96682964.78,3.771683688,
6/20/2012,,9.737,3805365,,,,,,,95574147.67,3.825776581,
6/21/2012,,9.406,2527117,,,,,,,94465330.56,3.879869474,
6/22/2012,,9.694,2580577,,,,,,,93356513.44,3.933962368,
6/25/2012,,9.576,4391705,,,,,,,92247696.33,3.988055261,
6/26/2012,,9.543,2229699,,,,,,,91138879.22,4.042148154,
6/27/2012,,9.499,2197456,,,,,,,90030062.11,4.096241047,
6/28/2012,,9.623,2152480,,,,,,,88921245,4.15033394,
6/29/2012,,9.784,2855018,,,,,,,88921245,4.15033394,
7/2/2012,,9.693,1855315,,,,,,,88723152.88,3.855077365,
7/3/2012,,10.291,3608737,,,,,,,88525060.75,3.559820791,
7/5/2012,,11.674,14888590,,,,,,,88326968.63,3.264564216,
7/6/2012,,11.699,12179210,,,,,,,88128876.5,2.969307641,
7/9/2012,,11.856,6174190,,,,,,,87930784.38,2.674051066,
7/10/2012,,11.461,5031690,,,,,,,87732692.25,2.378794492,
7/11/2012,,11.663,6146810,,,,,,,87534600.13,2.083537917,
7/12/2012,,12.139,5919895,,,,,,,87336508,1.788281342,
7/13/2012,,12.129,5574991,,,,,,,87336508,1.788281342,
7/16/2012,,11.854,2992197,,,,,,,89213343.55,1.832831828,
7/17/2012,,11.683,3974355,,,,,,,91090179.09,1.877382314,
7/18/2012,,11.61,3082264,,,,,,,92967014.64,1.9219328,
7/19/2012,,11.874,4161230,,,,,,,94843850.18,1.966483286,
7/20/2012,,11.689,3480469,,,,,,,96720685.73,2.011033772,
7/23/2012,,11.42,4419968,,,,,,,98597521.27,2.055584258,
