Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
1/2/2015,,26.478,1325271,,,,387,2,-4,60840097.78,1.149383588,
1/5/2015,,25.973,2054120,,,,866,9,-1,61464855.56,1.168112574,
1/6/2015,,25.332,2727897,,,,1334,14,-5,62089613.33,1.18684156,
1/7/2015,,25.257,2345062,,,,1236,7,-3,62714371.11,1.205570546,
1/8/2015,,25.346,3661816,,,,1215,19,-25,63339128.89,1.224299532,
1/9/2015,,25.036,2097137,,,,1433,7,-24,63963886.67,1.243028518,
1/12/2015,,24.853,2855348,,,,916,12,-10,64588644.44,1.261757504,
1/13/2015,,25.09,3049845,,,,1666,16,-18,65213402.22,1.28048649,
1/14/2015,,25.296,2633957,,,,1670,14,-33,65838160,1.299215476,
1/15/2015,,25.201,2553978,,,,2197,17,-50,65838160,1.299215476,
1/16/2015,,25.523,2482675,,,,2445,57,-61,64786131.11,1.268537662,
1/20/2015,,25.497,2340379,,,,1460,12,-2,63734102.22,1.237859847,
1/21/2015,,26.02,2316928,,,,1792,17,-3,62682073.33,1.207182033,
1/22/2015,,26.865,2799380,,,,1776,15,-11,61630044.44,1.176504219,
1/23/2015,,27.097,2295988,,,,1580,16,-7,60578015.56,1.145826404,
1/26/2015,,26.836,1546251,,,,1352,6,-8,59525986.67,1.11514859,
1/27/2015,,26.059,1956292,,,,1601,21,-27,58473957.78,1.084470776,
1/28/2015,,25.622,1784237,,,,1509,16,-7,57421928.89,1.053792961,
1/29/2015,,25.662,3889925,,,,1428,24,-14,56369900,1.023115147,
1/30/2015,,26.878,6053660,4599,815,-706,2455,90,-44,56369900,1.023115147,
2/2/2015,,26.61,3765337,501,34,-30,961,12,-1,56450311.11,1.052158975,
2/3/2015,,26.665,2352437,1865,93,-63,1738,17,-8,56530722.22,1.081202803,
2/4/2015,,26.305,1692531,1174,27,-37,1340,8,-12,56611133.33,1.110246631,
2/5/2015,,26.492,1658557,1967,70,-17,1707,14,-2,56691544.44,1.139290459,
2/6/2015,,26.694,2144723,1689,88,-74,1434,15,-3,56771955.56,1.168334286,
2/9/2015,,26.464,1513810,501,23,-16,919,6,-3,56852366.67,1.197378114,
2/10/2015,,27.008,2367572,1007,35,-26,1346,14,-2,56932777.78,1.226421942,
2/11/2015,,26.9,1914093,1728,80,-45,1435,5,-2,57013188.89,1.25546577,
2/12/2015,,27.301,2427255,1931,51,-74,1410,8,-7,57093600,1.284509598,
2/13/2015,,27.558,2298660,889,54,-75,1988,11,-3,57093600,1.284509598,
2/17/2015,,27.25,1957516,766,19,-57,1459,6,-1,56981040,1.297587852,
2/18/2015,,27.132,1462015,1593,47,-242,1520,15,-3,56868480,1.310666106,
2/19/2015,,27.323,1541664,1506,73,-197,1408,13,-2,56755920,1.32374436,
2/20/2015,,27.09,1911661,1655,34,-28,1022,5,-7,56643360,1.336822614,
2/23/2015,,26.75,1642529,1392,18,-111,617,2,-5,56530800,1.349900867,
2/24/2015,,26.933,1421363,4425,282,-130,1535,15,-7,56418240,1.362979121,
2/25/2015,,27.367,2041250,2374,61,-56,1688,14,-8,56305680,1.376057375,
2/26/2015,,27.965,2700734,4244,198,-87,2371,20,-7,56193120,1.389135629,
2/27/2015,,28.132,3414672,3927,195,-35,1834,12,-5,56193120,1.389135629,
3/2/2015,,28.751,2515699,1668,41,-118,1249,7,-9,56809026.67,1.411785065,
3/3/2015,,28.94,2526019,4935,172,-257,2509,30,-18,57424933.33,1.434434501,
3/4/2015,,28.917,1897566,3302,126,-100,1936,25,-12,58040840,1.457083938,
3/5/2015,,29.072,1795117,2253,85,-55,1560,19,-20,58656746.67,1.479733374,
3/6/2015,,28.645,1877842,1983,83,-30,1437,20,-3,59272653.33,1.50238281,
3/9/2015,,28.705,1174148,513,18,-26,862,6,-2,59888560,1.525032246,
3/10/2015,,27.993,2002985,1490,35,-47,1096,5,-7,60504466.67,1.547681683,
3/11/2015,,27.785,2025341,3437,21,-66,1884,16,-5,61120373.33,1.570331119,
3/12/2015,,28.059,1779635,3227,59,-26,2007,21,-6,61736280,1.592980555,
3/13/2015,,27.65,1769482,1006,49,-40,1510,16,-3,61736280,1.592980555,
3/16/2015,,28.082,1840931,516,18,-5,942,1,-2,63127316.36,1.624486502,
3/17/2015,,27.881,1443991,1143,56,-16,1170,6,-4,64518352.73,1.65599245,
3/18/2015,,28.308,1762169,1721,21,-29,1448,8,-1,65909389.09,1.687498397,
3/19/2015,,28.184,1230348,1263,30,-33,1425,9,-4,67300425.45,1.719004344,
3/20/2015,,28.247,2212764,2904,25,-297,1722,8,-9,68691461.82,1.750510291,
3/23/2015,,28.268,1501661,627,32,-37,1009,3,-4,70082498.18,1.782016239,
3/24/2015,,28.877,3952003,2087,39,-23,1501,17,-5,71473534.55,1.813522186,
3/25/2015,,28.35,2652778,3172,171,-40,1978,35,-7,72864570.91,1.845028133,
3/26/2015,,28.182,2489407,2522,81,-205,1428,23,-11,74255607.27,1.87653408,
3/27/2015,,27.878,1725780,2923,220,-564,1362,13,-8,75646643.64,1.908040028,
3/30/2015,,28.057,1238950,702,16,-33,854,4,-5,77037680,1.939545975,
3/31/2015,,27.735,1746223,1056,31,-32,1188,6,-5,77037680,1.939545975,
4/1/2015,,27.475,1936432,2529,89,-80,2131,16,-6,76416144.44,1.945748138,
4/2/2015,,27.066,2387229,3283,51,-567,1719,10,-36,75794608.89,1.9519503,
4/6/2015,,27.198,1684445,780,18,-42,548,6,-6,75173073.33,1.958152463,
4/7/2015,,27.243,1365906,1771,63,-102,1328,21,-21,74551537.78,1.964354626,
4/8/2015,,27.442,1419291,2369,75,-109,1382,9,-7,73930002.22,1.970556788,
4/9/2015,,27.401,1617785,3071,36,-72,1356,7,-12,73308466.67,1.976758951,
4/10/2015,,27.427,1305197,2501,76,-51,1249,11,-3,72686931.11,1.982961114,
4/13/2015,,27.432,1466277,1638,19,-15,907,5,-1,72065395.56,1.989163276,
4/14/2015,,26.989,2357586,1245,76,-20,1287,12,-8,71443860,1.995365439,
