Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
4/7/2021,,163.969,3337088,1533,60,-54,1027,11,-3,106252942.2,1.815039262,
4/8/2021,,164.965,2784654,1703,73,-33,680,5,-4,107948617.8,1.847994859,
4/9/2021,,168.61,4330075,2031,55,-49,880,3,-3,109644293.3,1.880950455,
4/12/2021,,168.969,3272791,658,27,-27,300,2,-1,111339968.9,1.913906051,
4/13/2021,,170,3294279,1266,48,-39,391,3,-3,113035644.4,1.946861648,
4/14/2021,,166.65,3137684,1402,70,-36,401,2,0,114731320,1.979817244,
4/15/2021,,168.954,3226606,1668,69,-50,644,0,-10,114731320,1.979817244,
4/16/2021,,169.972,3181765,1693,107,-60,812,6,-7,112802662,1.922022012,
4/19/2021,,168.6,2721232,789,32,-42,359,0,-1,110874004,1.864226781,
4/20/2021,,166.734,2611566,1573,46,-86,715,4,-29,108945346,1.806431549,
4/21/2021,,168.101,2152765,1372,45,-58,568,3,-7,107016688,1.748636318,
4/22/2021,,165.452,2573435,1346,52,-34,595,4,-1,105088030,1.690841086,
4/23/2021,,167.044,3350489,1441,65,-52,387,0,0,103159372,1.633045854,
4/26/2021,,170.45,4817148,588,17,-12,257,3,0,101230714,1.575250623,
4/27/2021,,170.872,3806664,2334,135,-52,439,8,-2,99302056,1.517455391,
4/28/2021,,172.925,4574294,1566,98,-70,639,12,-7,97373398,1.45966016,
4/29/2021,,173.566,7471946,2213,170,-91,717,14,-13,95444740,1.401864928,
4/30/2021,,173.371,6998905,6052,722,-262,1479,168,-3,95444740,1.401864928,
5/3/2021,,169.324,5863891,624,35,-26,321,2,0,95533802.22,1.371044014,
5/4/2021,,165.594,5428637,2291,149,-106,644,6,-13,95622864.44,1.3402231,
5/5/2021,,163.527,3692471,2218,113,-134,518,2,-17,95711926.67,1.309402187,
5/6/2021,,165.318,4437776,2254,135,-144,666,8,-3,95800988.89,1.278581273,
5/7/2021,,164.581,4705222,1699,104,-72,529,1,-4,95890051.11,1.247760359,
5/10/2021,,159.525,5823115,693,28,-41,265,1,-1,95979113.33,1.216939445,
5/11/2021,,161.195,4611744,1979,100,-174,711,7,-12,96068175.56,1.186118532,
5/12/2021,,157.597,4926905,1771,96,-114,803,12,-14,96157237.78,1.155297618,
5/13/2021,,158.074,3347539,1751,61,-133,710,9,-16,96246300,1.124476704,
5/14/2021,,161.145,3320315,1943,124,-68,953,11,-1,96246300,1.124476704,
5/17/2021,,163.52,3685599,557,29,-23,275,1,0,96110677.78,1.19851708,
5/18/2021,,161.614,2818414,1902,75,-57,781,12,-6,95975055.56,1.272557456,
5/19/2021,,161.59,2674204,1762,57,-62,778,6,-6,95839433.33,1.346597832,
5/20/2021,,162.384,2625486,1244,34,-70,428,3,-19,95703811.11,1.420638208,
5/21/2021,,160.154,4096061,1198,47,-69,372,4,-10,95568188.89,1.494678584,
5/24/2021,,162.249,2416445,509,14,-20,167,1,0,95432566.67,1.56871896,
5/25/2021,,162.952,3236987,1351,80,-30,596,6,-2,95296944.44,1.642759336,
5/26/2021,,163.258,2376908,2098,62,-283,891,7,-57,95161322.22,1.716799712,
5/27/2021,,161.505,2551123,4494,527,-147,2114,16,-15,95025700,1.790840088,
5/28/2021,,161.154,2328640,1952,79,-79,649,3,-9,95025700,1.790840088,
6/1/2021,,160.932,2421899,541,20,-12,284,0,-2,95176042,1.798892282,
6/2/2021,,161.699,2011487,2143,57,-127,702,1,-5,95326384,1.806944476,
6/3/2021,,159.35,2390317,2309,67,-55,981,6,-3,95476726,1.814996669,
6/4/2021,,160.311,2244418,1548,62,-76,482,1,-4,95627068,1.823048863,
6/7/2021,,159.9,2188004,665,16,-28,664,0,0,95777410,1.831101057,
6/8/2021,,163.206,3394532,2264,61,-154,1964,1,-12,95927752,1.839153251,
6/9/2021,,164.057,2441912,1920,83,-82,1029,4,-2,96078094,1.847205445,
6/10/2021,,167.482,3468207,1800,61,-53,663,0,-10,96228436,1.855257638,
6/11/2021,,167.342,2812803,1924,81,-136,890,5,-36,96378778,1.863309832,
6/14/2021,,169.193,2562648,621,25,-10,293,0,-9,96529120,1.871362026,
6/15/2021,,169.156,2415692,1310,63,-44,471,5,-5,96529120,1.871362026,
6/16/2021,,170.762,4171499,1691,52,-71,784,6,-12,95912970,1.813640747,
6/17/2021,,174.462,5121616,1871,88,-54,648,17,-6,95296820,1.755919468,
6/18/2021,,174.345,5188827,1715,81,-43,453,5,-4,94680670,1.698198189,
6/21/2021,,172.698,3270620,1227,28,-52,592,7,0,94064520,1.64047691,
6/22/2021,,175.272,3338595,2839,136,-119,1029,16,-10,93448370,1.582755632,
6/23/2021,,175.191,2806404,2401,121,-75,850,10,-5,92832220,1.525034353,
6/24/2021,,172.454,3825843,1865,147,-82,789,11,-5,92216070,1.467313074,
6/25/2021,,170.073,3934761,2303,101,-141,769,2,-19,91599920,1.409591795,
6/28/2021,,172.195,2237301,586,22,-18,265,1,-1,90983770,1.351870516,
6/29/2021,,172.407,2090735,1246,72,-48,551,8,-1,90367620,1.294149237,
6/30/2021,,172.008,2399884,492,53,-41,493,0,0,90367620,1.294149237,
7/1/2021,,171.648,2032793,1572,65,-43,556,1,-16,89054215.56,1.262379477,
7/2/2021,,175.549,3166402,1411,58,-53,747,0,-7,87740811.11,1.230609717,
