Date,Type,Ticker Symbol,Volume,Total OI
1/21/2011,,MSFT,123932,4380177
1/21/2011,C,MSFT,87771,2622242
1/21/2011,P,MSFT,36161,1757935
1/24/2011,,MSFT,176205,2529616
1/24/2011,C,MSFT,121586,1704035
1/24/2011,P,MSFT,54619,825581
1/25/2011,,MSFT,156331,2603199
1/25/2011,C,MSFT,61495,1757713
1/25/2011,P,MSFT,94836,845486
1/26/2011,,MSFT,296311,2669043
1/26/2011,C,MSFT,186692,1766393
1/26/2011,P,MSFT,109619,902650
1/27/2011,,MSFT,640683,2820488
1/27/2011,C,MSFT,378349,1850959
1/27/2011,P,MSFT,262334,969529
1/28/2011,,MSFT,566829,3102724
1/28/2011,C,MSFT,343511,1991446
1/28/2011,P,MSFT,223318,1111278
1/31/2011,,MSFT,188682,3141281
1/31/2011,C,MSFT,84375,1984432
1/31/2011,P,MSFT,104307,1156849
2/1/2011,,MSFT,210154,3156163
2/1/2011,C,MSFT,109992,1991147
2/1/2011,P,MSFT,100162,1165016
2/2/2011,,MSFT,72348,3220755
2/2/2011,C,MSFT,46011,2017630
2/2/2011,P,MSFT,26337,1203125
2/3/2011,,MSFT,122191,3218491
2/3/2011,C,MSFT,78764,2031606
2/3/2011,P,MSFT,43427,1186885
2/4/2011,,MSFT,77691,3269483
2/4/2011,C,MSFT,48239,2067576
2/4/2011,P,MSFT,29452,1201907
2/7/2011,,MSFT,233169,3256847
2/7/2011,C,MSFT,180894,2062994
2/7/2011,P,MSFT,52275,1193853
2/8/2011,,MSFT,125129,3330035
2/8/2011,C,MSFT,92205,2116824
2/8/2011,P,MSFT,32924,1213211
2/9/2011,,MSFT,125129,3323768
2/9/2011,C,MSFT,92205,2103183
2/9/2011,P,MSFT,32924,1220585
2/10/2011,,MSFT,224319,3351478
2/10/2011,C,MSFT,146311,2108679
2/10/2011,P,MSFT,78008,1242799
2/11/2011,,MSFT,170607,3409424
2/11/2011,C,MSFT,103134,2153727
2/11/2011,P,MSFT,67473,1255697
2/14/2011,,MSFT,638182,3425196
2/14/2011,C,MSFT,536812,2161914
2/14/2011,P,MSFT,101370,1263282
2/15/2011,,MSFT,101090,3462386
2/15/2011,C,MSFT,69480,2174660
2/15/2011,P,MSFT,31610,1287726
2/16/2011,,MSFT,168964,3472366
2/16/2011,C,MSFT,109538,2201936
2/16/2011,P,MSFT,59426,1270430
2/17/2011,,MSFT,173079,3525291
2/17/2011,C,MSFT,84680,2237827
2/17/2011,P,MSFT,88399,1287464
2/18/2011,,MSFT,193063,3566231
2/18/2011,C,MSFT,117190,2255777
2/18/2011,P,MSFT,75873,1310454
2/22/2011,,MSFT,174845,2877943
2/22/2011,C,MSFT,91279,1832543
2/22/2011,P,MSFT,83566,1045400
2/23/2011,,MSFT,159984,2995452
2/23/2011,C,MSFT,101200,1887056
2/23/2011,P,MSFT,58784,1108396
2/24/2011,,MSFT,163591,3052717
2/24/2011,C,MSFT,71560,1919511
2/24/2011,P,MSFT,92031,1133206
2/25/2011,,MSFT,129582,3114395
2/25/2011,C,MSFT,81412,1937282
2/25/2011,P,MSFT,48170,1177113
2/28/2011,,MSFT,74844,3146362
2/28/2011,C,MSFT,44545,1962881
2/28/2011,P,MSFT,30299,1183481
3/1/2011,,MSFT,129900,3180196
3/1/2011,C,MSFT,62157,1979757
3/1/2011,P,MSFT,67743,1200439
3/2/2011,,MSFT,163354,3228668
3/2/2011,C,MSFT,78420,2010432
3/2/2011,P,MSFT,84934,1218236
3/3/2011,,MSFT,167858,3276171
3/3/2011,C,MSFT,104409,2030688
3/3/2011,P,MSFT,63449,1245483
3/4/2011,,MSFT,152322,3338357
3/4/2011,C,MSFT,94253,2072749
3/4/2011,P,MSFT,58069,1265608
3/7/2011,,MSFT,136901,3383495
3/7/2011,C,MSFT,78959,2102284
3/7/2011,P,MSFT,57942,1281211
3/8/2011,,MSFT,73089,3419518
3/8/2011,C,MSFT,33969,2118468
3/8/2011,P,MSFT,39120,1301050
3/9/2011,,MSFT,89228,3436055
3/9/2011,C,MSFT,40471,2124424
3/9/2011,P,MSFT,48757,1311631
3/10/2011,,MSFT,117757,3471735
3/10/2011,C,MSFT,67222,2138907
3/10/2011,P,MSFT,50535,1332828
3/11/2011,,MSFT,165863,3513986
3/11/2011,C,MSFT,85426,2161396
3/11/2011,P,MSFT,80437,1352590
3/14/2011,,MSFT,102253,3588155
3/14/2011,C,MSFT,68125,2192324
3/14/2011,P,MSFT,34128,1395831
3/15/2011,,MSFT,158137,3627471
3/15/2011,C,MSFT,86428,2223255
3/15/2011,P,MSFT,71709,1404216
3/16/2011,,MSFT,299498,3690382
3/16/2011,C,MSFT,168561,2251973
3/16/2011,P,MSFT,130937,1438409
3/17/2011,,MSFT,150413,3824756
3/17/2011,C,MSFT,97910,2342555
3/17/2011,P,MSFT,52503,1482201
3/18/2011,,MSFT,134185,3887090
3/18/2011,C,MSFT,83982,2391587
3/18/2011,P,MSFT,50203,1495503
3/21/2011,,MSFT,201594,3330916
3/21/2011,C,MSFT,136340,2023298
3/21/2011,P,MSFT,65254,1307618
3/22/2011,,MSFT,139254,3388767
3/22/2011,C,MSFT,81554,2054744
3/22/2011,P,MSFT,57700,1334023
3/23/2011,,MSFT,83559,3429498
3/23/2011,C,MSFT,44157,2079540
3/23/2011,P,MSFT,39402,1349958
3/24/2011,,MSFT,102667,3458147
3/24/2011,C,MSFT,56697,2091381
3/24/2011,P,MSFT,45970,1366766
3/25/2011,,MSFT,98890,3495888
3/25/2011,C,MSFT,72875,2106213
3/25/2011,P,MSFT,26015,1389675
3/28/2011,,MSFT,75043,3514937
3/28/2011,C,MSFT,51677,2122096
3/28/2011,P,MSFT,23366,1392841
3/29/2011,,MSFT,35500,3546332
3/29/2011,C,MSFT,23444,2139235
3/29/2011,P,MSFT,12056,1407097
3/30/2011,,MSFT,80912,3554529
3/30/2011,C,MSFT,60226,2143986
3/30/2011,P,MSFT,20686,1410543
3/31/2011,,MSFT,84796,3572183
3/31/2011,C,MSFT,56823,2154588
3/31/2011,P,MSFT,27973,1417595
4/1/2011,,MSFT,109885,3620326
4/1/2011,C,MSFT,65810,2189646
4/1/2011,P,MSFT,44075,1430680
4/4/2011,,MSFT,63059,3631297
4/4/2011,C,MSFT,45933,2188692
4/4/2011,P,MSFT,17126,1442605
4/5/2011,,MSFT,196972,3652834
4/5/2011,C,MSFT,135649,2204248
4/5/2011,P,MSFT,61323,1448586
4/6/2011,,MSFT,149825,3695712
4/6/2011,C,MSFT,114980,2251024
4/6/2011,P,MSFT,34845,1444688
4/7/2011,,MSFT,81818,3685447
4/7/2011,C,MSFT,61289,2238403
4/7/2011,P,MSFT,20529,1447044
4/8/2011,,MSFT,54114,3705878
4/8/2011,C,MSFT,34829,2258866
4/8/2011,P,MSFT,19285,1447012
4/11/2011,,MSFT,77826,3703409
4/11/2011,C,MSFT,31614,2249411
4/11/2011,P,MSFT,46212,1453998
4/12/2011,,MSFT,60261,3737669
4/12/2011,C,MSFT,35337,2260695
4/12/2011,P,MSFT,24924,1476974
4/13/2011,,MSFT,74193,3738521
4/13/2011,C,MSFT,57288,2261870
4/13/2011,P,MSFT,16905,1476651
4/14/2011,,MSFT,408371,3744299
4/14/2011,C,MSFT,310985,2263515
4/14/2011,P,MSFT,97386,1480784
4/15/2011,,MSFT,115335,3828429
4/15/2011,C,MSFT,69306,2300268
4/15/2011,P,MSFT,46029,1528161
4/18/2011,,MSFT,136978,3282550
4/18/2011,C,MSFT,92964,2041360
4/18/2011,P,MSFT,44014,1241190
4/19/2011,,MSFT,68698,3297118
4/19/2011,C,MSFT,46604,2032664
4/19/2011,P,MSFT,22094,1264454
4/20/2011,,MSFT,189450,3326177
4/20/2011,C,MSFT,125016,2050269
4/20/2011,P,MSFT,64434,1275908
4/21/2011,,MSFT,117574,3380990
4/21/2011,C,MSFT,76343,2076494
4/21/2011,P,MSFT,41231,1304496
4/25/2011,,MSFT,119140,3414983
4/25/2011,C,MSFT,75460,2102191
4/25/2011,P,MSFT,43680,1312792
4/26/2011,,MSFT,204059,3479245
4/26/2011,C,MSFT,140532,2137129
4/26/2011,P,MSFT,63527,1342116
4/27/2011,,MSFT,113891,3533078
4/27/2011,C,MSFT,75738,2163161
4/27/2011,P,MSFT,38153,1369917
4/28/2011,,MSFT,533632,3565433
4/28/2011,C,MSFT,367134,2183259
4/28/2011,P,MSFT,166498,1382174
4/29/2011,,MSFT,632085,3729751
4/29/2011,C,MSFT,401211,2291197
4/29/2011,P,MSFT,230874,1438554
5/2/2011,,MSFT,181946,3747563
5/2/2011,C,MSFT,102698,2281230
5/2/2011,P,MSFT,79248,1466333
5/3/2011,,MSFT,115527,3802135
5/3/2011,C,MSFT,67200,2313343
5/3/2011,P,MSFT,48327,1488792
5/4/2011,,MSFT,285767,3824777
5/4/2011,C,MSFT,175745,2332631
5/4/2011,P,MSFT,110022,1492146
5/5/2011,,MSFT,105959,3909286
5/5/2011,C,MSFT,51980,2363724
5/5/2011,P,MSFT,53979,1545562
5/6/2011,,MSFT,167760,3928627
5/6/2011,C,MSFT,103696,2372461
5/6/2011,P,MSFT,64064,1556166
5/9/2011,,MSFT,65461,3911949
5/9/2011,C,MSFT,44473,2367717
5/9/2011,P,MSFT,20988,1544232
5/10/2011,,MSFT,249246,3910099
5/10/2011,C,MSFT,173589,2364800
5/10/2011,P,MSFT,75657,1545299
5/11/2011,,MSFT,143773,3997514
5/11/2011,C,MSFT,82788,2435999
5/11/2011,P,MSFT,60985,1561515
5/12/2011,,MSFT,131722,4048125
5/12/2011,C,MSFT,48028,2460081
5/12/2011,P,MSFT,83694,1588044
5/13/2011,,MSFT,172087,4098922
5/13/2011,C,MSFT,108658,2469634
5/13/2011,P,MSFT,63429,1629288
5/16/2011,,MSFT,921098,4084955
5/16/2011,C,MSFT,819463,2450324
5/16/2011,P,MSFT,101635,1634631
5/17/2011,,MSFT,235822,4145544
5/17/2011,C,MSFT,134589,2482237
5/17/2011,P,MSFT,101233,1663307
5/18/2011,,MSFT,164557,4210663
5/18/2011,C,MSFT,90566,2531018
5/18/2011,P,MSFT,73991,1679645
5/19/2011,,MSFT,82713,4214892
5/19/2011,C,MSFT,45418,2543999
5/19/2011,P,MSFT,37295,1670893
5/20/2011,,MSFT,130657,4230710
5/20/2011,C,MSFT,60906,2557375
5/20/2011,P,MSFT,69751,1673335
5/23/2011,,MSFT,153328,3593186
5/23/2011,C,MSFT,80760,2189740
5/23/2011,P,MSFT,72568,1403446
5/24/2011,,MSFT,164250,3663903
5/24/2011,C,MSFT,111574,2229367
5/24/2011,P,MSFT,52676,1434536
5/25/2011,,MSFT,68876,3732394
5/25/2011,C,MSFT,37121,2276839
5/25/2011,P,MSFT,31755,1455555
5/26/2011,,MSFT,193677,3764341
5/26/2011,C,MSFT,139409,2291263
5/26/2011,P,MSFT,54268,1473078
5/27/2011,,MSFT,107519,3803996
5/27/2011,C,MSFT,46259,2328728
5/27/2011,P,MSFT,61260,1475268
5/31/2011,,MSFT,107878,3793660
5/31/2011,C,MSFT,64421,2316291
5/31/2011,P,MSFT,43457,1477369
6/1/2011,,MSFT,198268,3851825
6/1/2011,C,MSFT,80466,2356096
6/1/2011,P,MSFT,117802,1495729
6/2/2011,,MSFT,109636,3932729
6/2/2011,C,MSFT,51536,2382290
6/2/2011,P,MSFT,58100,1550439
6/3/2011,,MSFT,125804,3954945
6/3/2011,C,MSFT,62262,2396170
6/3/2011,P,MSFT,63542,1558775
6/6/2011,,MSFT,187453,3928155
6/6/2011,C,MSFT,154883,2399836
6/6/2011,P,MSFT,32570,1528319
6/7/2011,,MSFT,70775,3979194
6/7/2011,C,MSFT,42581,2445878
6/7/2011,P,MSFT,28194,1533316
6/8/2011,,MSFT,83374,3978043
6/8/2011,C,MSFT,61970,2447346
6/8/2011,P,MSFT,21404,1530697
6/9/2011,,MSFT,75457,3996228
6/9/2011,C,MSFT,49263,2462624
6/9/2011,P,MSFT,26194,1533604
6/10/2011,,MSFT,193924,4008880
6/10/2011,C,MSFT,165710,2473353
6/10/2011,P,MSFT,28214,1535527
6/13/2011,,MSFT,88762,3947579
6/13/2011,C,MSFT,58088,2417379
6/13/2011,P,MSFT,30674,1530200
6/14/2011,,MSFT,111863,3954318
6/14/2011,C,MSFT,55046,2419853
6/14/2011,P,MSFT,56817,1534465
6/15/2011,,MSFT,144024,3957814
6/15/2011,C,MSFT,83005,2414566
6/15/2011,P,MSFT,61019,1543248
6/16/2011,,MSFT,134171,3991937
6/16/2011,C,MSFT,88985,2431427
6/16/2011,P,MSFT,45186,1560510
6/17/2011,,MSFT,134339,4025117
6/17/2011,C,MSFT,98773,2451620
6/17/2011,P,MSFT,35566,1573497
6/20/2011,,MSFT,131320,3676212
6/20/2011,C,MSFT,84224,2233489
6/20/2011,P,MSFT,47096,1442723
6/21/2011,,MSFT,106517,3719049
6/21/2011,C,MSFT,70816,2264673
6/21/2011,P,MSFT,35701,1454376
6/22/2011,,MSFT,73096,3735406
6/22/2011,C,MSFT,37880,2272562
6/22/2011,P,MSFT,35216,1462844
6/23/2011,,MSFT,102985,3766228
6/23/2011,C,MSFT,50197,2287155
6/23/2011,P,MSFT,52788,1479073
6/24/2011,,MSFT,100722,3805884
6/24/2011,C,MSFT,33389,2305117
6/24/2011,P,MSFT,67333,1500767
6/27/2011,,MSFT,310559,3809408
6/27/2011,C,MSFT,207222,2294842
6/27/2011,P,MSFT,103337,1514566
6/28/2011,,MSFT,138843,3891575
6/28/2011,C,MSFT,92559,2352795
6/28/2011,P,MSFT,46284,1538780
6/29/2011,,MSFT,98617,3907512
6/29/2011,C,MSFT,55761,2353384
6/29/2011,P,MSFT,42856,1554128
6/30/2011,,MSFT,131246,3939184
6/30/2011,C,MSFT,87009,2375691
6/30/2011,P,MSFT,44237,1563493
7/1/2011,,MSFT,108669,3952589
7/1/2011,C,MSFT,68946,2378605
7/1/2011,P,MSFT,39723,1573984
7/5/2011,,MSFT,89925,3893264
7/5/2011,C,MSFT,47363,2333826
7/5/2011,P,MSFT,42562,1559438
7/6/2011,,MSFT,148729,3896846
7/6/2011,C,MSFT,96975,2340510
7/6/2011,P,MSFT,51754,1556336
7/7/2011,,MSFT,253320,3953532
7/7/2011,C,MSFT,172709,2365570
7/7/2011,P,MSFT,80611,1587962
7/8/2011,,MSFT,199788,3994332
7/8/2011,C,MSFT,140449,2389424
7/8/2011,P,MSFT,59339,1604908
7/11/2011,,MSFT,142490,4018997
7/11/2011,C,MSFT,95036,2408400
7/11/2011,P,MSFT,47454,1610597
7/12/2011,,MSFT,124999,4047713
7/12/2011,C,MSFT,85126,2422648
7/12/2011,P,MSFT,39873,1625065
7/13/2011,,MSFT,124380,4053967
7/13/2011,C,MSFT,86894,2426927
7/13/2011,P,MSFT,37486,1627040
7/14/2011,,MSFT,129393,4065957
7/14/2011,C,MSFT,87299,2425790
7/14/2011,P,MSFT,42094,1640167
7/15/2011,,MSFT,186783,4073658
7/15/2011,C,MSFT,156932,2416141
7/15/2011,P,MSFT,29851,1657517
7/18/2011,,MSFT,145609,3425861
7/18/2011,C,MSFT,73866,2084696
7/18/2011,P,MSFT,71743,1341165
7/19/2011,,MSFT,409595,3500486
7/19/2011,C,MSFT,253190,2116338
7/19/2011,P,MSFT,156405,1384148
7/20/2011,,MSFT,181768,3632751
7/20/2011,C,MSFT,124174,2193415
7/20/2011,P,MSFT,57594,1439336
7/21/2011,,MSFT,425151,3648237
7/21/2011,C,MSFT,216621,2168154
7/21/2011,P,MSFT,208530,1480083
7/22/2011,,MSFT,288455,3770382
7/22/2011,C,MSFT,167623,2235938
7/22/2011,P,MSFT,120832,1534444
7/25/2011,,MSFT,331256,3684197
7/25/2011,C,MSFT,162521,2196890
7/25/2011,P,MSFT,168735,1487307
7/26/2011,,MSFT,185551,3804502
7/26/2011,C,MSFT,78289,2239243
7/26/2011,P,MSFT,107262,1565259
7/27/2011,,MSFT,188437,3859798
7/27/2011,C,MSFT,99978,2248057
7/27/2011,P,MSFT,88459,1611741
7/28/2011,,MSFT,161365,3875443
7/28/2011,C,MSFT,90485,2251519
7/28/2011,P,MSFT,70880,1623924
7/29/2011,,MSFT,162267,3919894
7/29/2011,C,MSFT,107543,2261434
7/29/2011,P,MSFT,54724,1658460
8/1/2011,,MSFT,188497,3903999
8/1/2011,C,MSFT,104107,2268274
8/1/2011,P,MSFT,84390,1635725
8/2/2011,,MSFT,105580,3951563
8/2/2011,C,MSFT,64724,2292295
8/2/2011,P,MSFT,40856,1659268
8/3/2011,,MSFT,158049,3977449
8/3/2011,C,MSFT,87953,2311255
8/3/2011,P,MSFT,70096,1666194
8/4/2011,,MSFT,180083,3978076
8/4/2011,C,MSFT,77332,2313185
8/4/2011,P,MSFT,102751,1664891
8/5/2011,,MSFT,284182,4002302
8/5/2011,C,MSFT,155131,2323388
8/5/2011,P,MSFT,129051,1678914
8/8/2011,,MSFT,274641,3980805
8/8/2011,C,MSFT,151267,2322433
8/8/2011,P,MSFT,123374,1658372
8/9/2011,,MSFT,303067,4021380
8/9/2011,C,MSFT,160239,2357970
8/9/2011,P,MSFT,142828,1663410
8/10/2011,,MSFT,184365,4077837
8/10/2011,C,MSFT,107227,2382444
8/10/2011,P,MSFT,77138,1695393
8/11/2011,,MSFT,171542,4082694
8/11/2011,C,MSFT,91926,2391378
8/11/2011,P,MSFT,79616,1691316
8/12/2011,,MSFT,131060,4111300
8/12/2011,C,MSFT,61530,2408674
8/12/2011,P,MSFT,69530,1702626
8/15/2011,,MSFT,846928,4098734
8/15/2011,C,MSFT,787139,2397224
8/15/2011,P,MSFT,59789,1701510
8/16/2011,,MSFT,168787,4110429
8/16/2011,C,MSFT,74231,2406980
8/16/2011,P,MSFT,94556,1703449
8/17/2011,,MSFT,85412,4167409
8/17/2011,C,MSFT,51251,2421296
8/17/2011,P,MSFT,34161,1746113
8/18/2011,,MSFT,159028,4131918
8/18/2011,C,MSFT,75476,2415201
8/18/2011,P,MSFT,83552,1716717
8/19/2011,,MSFT,158849,4162457
8/19/2011,C,MSFT,78916,2425516
8/19/2011,P,MSFT,79933,1736941
8/22/2011,,MSFT,131554,3801515
8/22/2011,C,MSFT,70573,2233668
8/22/2011,P,MSFT,60981,1567847
8/23/2011,,MSFT,136308,3849648
8/23/2011,C,MSFT,66218,2259736
8/23/2011,P,MSFT,70090,1589912
8/24/2011,,MSFT,63992,3908398
8/24/2011,C,MSFT,43338,2284224
8/24/2011,P,MSFT,20654,1624174
8/25/2011,,MSFT,66980,3917850
8/25/2011,C,MSFT,33228,2294966
8/25/2011,P,MSFT,33752,1622884
8/26/2011,,MSFT,137443,3941901
8/26/2011,C,MSFT,77193,2305802
8/26/2011,P,MSFT,60250,1636099
8/29/2011,,MSFT,86199,3942695
8/29/2011,C,MSFT,49457,2300594
8/29/2011,P,MSFT,36742,1642101
8/30/2011,,MSFT,142500,3980269
8/30/2011,C,MSFT,97618,2321481
8/30/2011,P,MSFT,44882,1658788
8/31/2011,,MSFT,199249,4017378
8/31/2011,C,MSFT,88040,2345338
8/31/2011,P,MSFT,111209,1672040
9/1/2011,,MSFT,89818,4039946
9/1/2011,C,MSFT,61705,2351101
9/1/2011,P,MSFT,28113,1688845
9/2/2011,,MSFT,131093,4039324
9/2/2011,C,MSFT,61182,2353767
9/2/2011,P,MSFT,69911,1685557
9/6/2011,,MSFT,101579,4040366
9/6/2011,C,MSFT,72624,2348396
9/6/2011,P,MSFT,28955,1691970
9/7/2011,,MSFT,99644,4066495
9/7/2011,C,MSFT,67633,2364481
9/7/2011,P,MSFT,32011,1702014
9/8/2011,,MSFT,137204,4093928
9/8/2011,C,MSFT,94005,2384958
9/8/2011,P,MSFT,43199,1708970
9/9/2011,,MSFT,131956,4134173
9/9/2011,C,MSFT,81290,2408033
9/9/2011,P,MSFT,50666,1726140
9/12/2011,,MSFT,72680,4134610
9/12/2011,C,MSFT,44281,2404191
9/12/2011,P,MSFT,28399,1730419
9/13/2011,,MSFT,119158,4151176
9/13/2011,C,MSFT,85307,2413368
9/13/2011,P,MSFT,33851,1737808
9/14/2011,,MSFT,123501,4179178
9/14/2011,C,MSFT,84837,2434838
9/14/2011,P,MSFT,38664,1744340
9/15/2011,,MSFT,165658,4193894
9/15/2011,C,MSFT,94567,2439631
9/15/2011,P,MSFT,71091,1754263
9/16/2011,,MSFT,270871,4211694
9/16/2011,C,MSFT,213030,2432890
9/16/2011,P,MSFT,57841,1778804
9/19/2011,,MSFT,115748,3768126
9/19/2011,C,MSFT,51048,2202875
9/19/2011,P,MSFT,64700,1565251
9/20/2011,,MSFT,96009,3830043
9/20/2011,C,MSFT,50282,2232266
9/20/2011,P,MSFT,45727,1597777
9/21/2011,,MSFT,166582,3849046
9/21/2011,C,MSFT,92718,2241019
9/21/2011,P,MSFT,73864,1608027
9/22/2011,,MSFT,269367,3902177
9/22/2011,C,MSFT,133153,2263184
9/22/2011,P,MSFT,136214,1638993
9/23/2011,,MSFT,174927,3985064
9/23/2011,C,MSFT,106072,2296233
9/23/2011,P,MSFT,68855,1688831
9/26/2011,,MSFT,86830,3961520
9/26/2011,C,MSFT,40625,2282178
9/26/2011,P,MSFT,46205,1679342
9/27/2011,,MSFT,125301,3973892
9/27/2011,C,MSFT,55620,2284904
9/27/2011,P,MSFT,69681,1688988
9/28/2011,,MSFT,149566,4014549
9/28/2011,C,MSFT,58629,2299250
9/28/2011,P,MSFT,90937,1715299
9/29/2011,,MSFT,78322,4043166
9/29/2011,C,MSFT,44493,2306435
9/29/2011,P,MSFT,33829,1736731
9/30/2011,,MSFT,134054,4068018
9/30/2011,C,MSFT,68333,2322634
9/30/2011,P,MSFT,65721,1745384
10/3/2011,,MSFT,123043,4061487
10/3/2011,C,MSFT,75549,2314542
10/3/2011,P,MSFT,47494,1746945
10/4/2011,,MSFT,134707,4096109
10/4/2011,C,MSFT,71210,2336431
10/4/2011,P,MSFT,63497,1759678
10/5/2011,,MSFT,203435,4103554
10/5/2011,C,MSFT,121300,2329720
10/5/2011,P,MSFT,82135,1773834
10/6/2011,,MSFT,63232,4144451
10/6/2011,C,MSFT,38062,2356489
10/6/2011,P,MSFT,25170,1787962
10/7/2011,,MSFT,109059,4147867
10/7/2011,C,MSFT,52250,2357558
10/7/2011,P,MSFT,56809,1790309
10/10/2011,,MSFT,113507,4131043
10/10/2011,C,MSFT,72004,2344625
10/10/2011,P,MSFT,41503,1786418
10/11/2011,,MSFT,158343,4144472
10/11/2011,C,MSFT,106745,2355885
10/11/2011,P,MSFT,51598,1788587
10/12/2011,,MSFT,374947,4182552
10/12/2011,C,MSFT,267068,2376080
10/12/2011,P,MSFT,107879,1806472
10/13/2011,,MSFT,123836,4299654
10/13/2011,C,MSFT,65075,2469569
10/13/2011,P,MSFT,58761,1830085
10/14/2011,,MSFT,157529,4325204
10/14/2011,C,MSFT,94525,2483198
10/14/2011,P,MSFT,63004,1842006
10/17/2011,,MSFT,122247,4319891
10/17/2011,C,MSFT,65727,2470182
10/17/2011,P,MSFT,56520,1849709
10/18/2011,,MSFT,91449,4324546
10/18/2011,C,MSFT,47523,2467705
10/18/2011,P,MSFT,43926,1856841
10/19/2011,,MSFT,148032,4343338
10/19/2011,C,MSFT,82294,2475852
10/19/2011,P,MSFT,65738,1867486
10/20/2011,,MSFT,612916,4404166
10/20/2011,C,MSFT,350453,2496404
10/20/2011,P,MSFT,262463,1907762
10/21/2011,,MSFT,347504,4578600
10/21/2011,C,MSFT,199785,2576295
10/21/2011,P,MSFT,147719,2002305
10/24/2011,,MSFT,151319,3565658
10/24/2011,C,MSFT,81981,2042748
10/24/2011,P,MSFT,69338,1522910
10/25/2011,,MSFT,186066,3625757
10/25/2011,C,MSFT,67766,2080993
10/25/2011,P,MSFT,118300,1544764
10/26/2011,,MSFT,196572,3690880
10/26/2011,C,MSFT,110671,2097619
10/26/2011,P,MSFT,85901,1593261
10/27/2011,,MSFT,137111,3787996
10/27/2011,C,MSFT,91811,2160164
10/27/2011,P,MSFT,45300,1627832
10/28/2011,,MSFT,186175,3809870
10/28/2011,C,MSFT,114158,2178192
10/28/2011,P,MSFT,72017,1631678
10/31/2011,,MSFT,131966,3831620
10/31/2011,C,MSFT,99501,2204896
10/31/2011,P,MSFT,32465,1626724
11/1/2011,,MSFT,200286,3856118
11/1/2011,C,MSFT,122876,2226300
11/1/2011,P,MSFT,77410,1629818
11/2/2011,,MSFT,139097,3901827
11/2/2011,C,MSFT,84740,2243683
11/2/2011,P,MSFT,54357,1658144
11/3/2011,,MSFT,85492,3913709
11/3/2011,C,MSFT,53389,2254182
11/3/2011,P,MSFT,32103,1659527
11/4/2011,,MSFT,67659,3924150
11/4/2011,C,MSFT,34761,2258771
11/4/2011,P,MSFT,32898,1665379
11/7/2011,,MSFT,81533,3912913
11/7/2011,C,MSFT,56814,2248502
11/7/2011,P,MSFT,24719,1664411
11/8/2011,,MSFT,146952,3934702
11/8/2011,C,MSFT,107687,2268429
11/8/2011,P,MSFT,39265,1666273
11/9/2011,,MSFT,223214,3964050
11/9/2011,C,MSFT,154489,2298269
11/9/2011,P,MSFT,68725,1665781
11/10/2011,,MSFT,82785,4009007
11/10/2011,C,MSFT,54947,2316544
11/10/2011,P,MSFT,27838,1692463
11/11/2011,,MSFT,157523,3986196
11/11/2011,C,MSFT,110158,2295994
11/11/2011,P,MSFT,47365,1690202
11/14/2011,,MSFT,2352798,3988038
11/14/2011,C,MSFT,2285443,2297359
11/14/2011,P,MSFT,67355,1690679
11/15/2011,,MSFT,119328,3930937
11/15/2011,C,MSFT,71034,2231778
11/15/2011,P,MSFT,48294,1699159
11/16/2011,,MSFT,94729,3974003
11/16/2011,C,MSFT,57828,2256938
11/16/2011,P,MSFT,36901,1717065
11/17/2011,,MSFT,145208,3978746
11/17/2011,C,MSFT,72821,2270155
11/17/2011,P,MSFT,72387,1708591
11/18/2011,,MSFT,418209,4021321
11/18/2011,C,MSFT,319845,2289684
11/18/2011,P,MSFT,98364,1731637
11/21/2011,,MSFT,103689,3697185
11/21/2011,C,MSFT,64200,2136556
11/21/2011,P,MSFT,39489,1560629
11/22/2011,,MSFT,122441,3720938
11/22/2011,C,MSFT,81007,2152760
11/22/2011,P,MSFT,41434,1568178
11/23/2011,,MSFT,152299,3753219
11/23/2011,C,MSFT,113540,2168729
11/23/2011,P,MSFT,38759,1584490
11/25/2011,,MSFT,59307,3781933
11/25/2011,C,MSFT,38384,2187614
11/25/2011,P,MSFT,20923,1594319
11/28/2011,,MSFT,122088,3770125
11/28/2011,C,MSFT,87535,2177354
11/28/2011,P,MSFT,34553,1592771
11/29/2011,,MSFT,92530,3792370
11/29/2011,C,MSFT,59559,2181171
11/29/2011,P,MSFT,32971,1611199
11/30/2011,,MSFT,145372,3826239
11/30/2011,C,MSFT,110998,2203417
11/30/2011,P,MSFT,34374,1622822
12/1/2011,,MSFT,100443,3864945
12/1/2011,C,MSFT,63361,2234750
12/1/2011,P,MSFT,37082,1630195
12/2/2011,,MSFT,108288,3876517
12/2/2011,C,MSFT,65344,2235309
12/2/2011,P,MSFT,42944,1641208
12/5/2011,,MSFT,96194,3876823
12/5/2011,C,MSFT,61393,2243102
12/5/2011,P,MSFT,34801,1633721
12/6/2011,,MSFT,70757,3894186
12/6/2011,C,MSFT,33371,2258155
12/6/2011,P,MSFT,37386,1636031
12/7/2011,,MSFT,89775,3912610
12/7/2011,C,MSFT,41837,2267220
12/7/2011,P,MSFT,47938,1645390
12/8/2011,,MSFT,99244,3937601
12/8/2011,C,MSFT,42192,2277146
12/8/2011,P,MSFT,57052,1660455
12/9/2011,,MSFT,96465,3957499
12/9/2011,C,MSFT,61472,2284542
12/9/2011,P,MSFT,34993,1672957
12/12/2011,,MSFT,62901,3954903
