Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI - T,SVI - S,SVI,SHOUT
3/16/2018,44.505,38313330,2602,122,-161,2064,13,-9,263616396.4,2.08094437,0.184298,0.670548678,18.47975406,15.480172,33.95992606,5074013000
3/19/2018,43.825,32931110,1757,59,-105,1790,4,-15,258128548.9,2.005145181,0.210592,0.780327064,25.0020202,18.5762064,43.5782266,5074013000
3/20/2018,43.81,19620520,3005,93,-247,2652,9,-40,252640701.3,1.929345991,0.206032,0.749489861,21.74088713,18.5762064,40.31709353,5074013000
3/21/2018,42.818,36387880,2592,90,-117,2224,14,-3,247152853.8,1.853546802,0.2240765,0.526303436,20.65384278,19.60821787,40.26206064,5074013000
3/22/2018,42.213,41335980,2972,121,-207,2161,7,-5,241665006.2,1.777747613,0.2565655,0.65302714,27.17610892,20.64022934,47.81633825,5074013000
3/23/2018,41.235,40984540,2794,135,-203,2215,12,-9,236177158.7,1.701948424,0.2910345,0.902474597,25.0020202,20.64022934,45.64224954,5074013000
3/26/2018,43.193,36778560,2174,55,-192,2059,0,-11,230689311.1,1.626149234,0.255607,0.516947173,26.08906456,19.60821787,45.69728243,5074013000
3/27/2018,42.085,39824200,3793,156,-169,2698,25,-13,225201463.6,1.550350045,0.295768,0.608743632,28.26315327,21.6722408,49.93539407,5074013000
3/28/2018,41.62,41464880,5453,160,-317,5286,14,-50,219713616,1.474550856,0.307852,0.744669474,29.35019763,22.70425227,52.0544499,5074013000
3/29/2018,41.945,38116290,3802,113,-404,3342,4,-43,219713616,1.474550856,0.290289,0.679311307,23.91497585,20.64022934,44.55520518,5074013000
4/2/2018,41.67,37425640,1162,30,-73,1153,1,-5,220281484.4,1.524226077,0.3365545,0.753764571,25.0020202,18.5762064,43.5782266,5074013000
4/3/2018,42.097,30237640,6621,115,-429,3551,14,-111,220849352.9,1.573901299,0.310593,0.935742239,22.82793149,21.6722408,44.50017229,5074013000
4/4/2018,42.903,34581850,5577,129,-163,2988,8,-20,221417221.3,1.62357652,0.289101,0.819857233,22.82793149,19.60821787,42.43614936,5074013000
4/5/2018,43.2,26750260,3965,158,-135,2185,7,-14,221985089.8,1.673251741,0.278979,0.634109115,23.91497585,17.54419494,41.45917078,5074013000
4/6/2018,42.095,34949690,3543,171,-190,1916,22,-17,222552958.2,1.722926963,0.3165625,0.760320355,22.82793149,17.54419494,40.37212642,5074013000
4/9/2018,42.513,28976200,2171,30,-174,1560,1,-19,223120826.7,1.772602184,0.311571,0.603594693,21.74088713,16.51218347,38.2530706,5074013000
4/10/2018,43.312,28567110,3441,114,-361,3255,6,-31,223688695.1,1.822277405,0.2879305,0.739704209,22.82793149,18.5762064,41.40413789,5074013000
4/11/2018,43.11,22401040,3067,187,-256,2439,4,-18,224256563.6,1.871952627,0.2920595,0.869966817,20.65384278,16.51218347,37.16602624,5074013000
4/12/2018,43.535,22858840,2793,168,-262,2286,22,-29,224824432,1.921627848,0.2748905,0.839494421,19.56679842,15.480172,35.04697042,5074013000
4/13/2018,43.682,25100510,2302,157,-190,1811,18,-17,224824432,1.921627848,0.2640685,0.922106192,20.65384278,13.41614907,34.06999184,5074013000
4/16/2018,43.955,21561320,1160,46,-108,1347,3,-2,222706820,1.879300923,0.2563655,0.851801235,20.65384278,14.44816054,35.10200331,5074013000
4/17/2018,44.56,26575010,2425,111,-137,1877,8,-2,220589208,1.836973998,0.2467705,0.760902263,22.82793149,17.54419494,40.37212642,5074013000
4/18/2018,44.46,20544600,2413,141,-158,2001,18,-6,218471596,1.794647073,0.251085,0.848759159,20.65384278,16.51218347,37.16602624,5074013000
4/19/2018,43.2,34693280,1880,113,-151,1895,7,-16,216353984,1.752320148,0.277233,0.669659897,26.08906456,18.5762064,44.66527096,5074013000
4/20/2018,41.43,65270950,2247,103,-332,2845,5,-66,214236372,1.709993223,0.3150185,0.826205803,30.43724199,24.7682752,55.20551719,5074013000
4/23/2018,41.31,36396590,1098,70,-109,1674,2,-10,212118760,1.667666298,0.2994595,0.608519073,26.08906456,18.5762064,44.66527096,5074013000
4/24/2018,40.735,33674960,2621,178,-304,2829,9,-72,210001148,1.625339373,0.3097025,1.053795123,27.17610892,17.54419494,44.72030385,5074013000
4/25/2018,40.912,28331540,2624,127,-342,3027,6,-81,207883536,1.583012448,0.303265,0.741266968,27.17610892,19.60821787,46.78432678,5074013000
4/26/2018,41.055,27850370,2399,197,-191,2790,16,-24,205765924,1.540685523,0.288716,0.680080508,27.17610892,21.6722408,48.84834972,5074013000
4/27/2018,40.58,35617230,2240,156,-206,2410,12,-13,203648312,1.498358598,0.293294,0.822694414,26.08906456,18.5762064,44.66527096,5074013000
4/30/2018,41.315,41976500,1137,96,-104,1168,21,-10,203648312,1.498358598,0.287262,0.600399957,28.26315327,19.60821787,47.87137114,5074013000
5/1/2018,42.275,52228910,3185,302,-291,1921,69,-48,201837678.4,1.475034616,0.283572,0.766240235,86.96354853,39.21643574,126.1799843,4943282000
5/2/2018,44.143,66454720,10906,1850,-983,5936,429,-83,200027044.8,1.451710634,0.191405,0.733403849,80.44128239,45.40850454,125.8497869,4943282000
5/3/2018,44.222,33944110,4209,548,-332,3578,254,-39,198216411.2,1.428386652,0.1996325,1.132805506,33.69837505,22.70425227,56.40262732,4915138000
5/4/2018,45.958,56137230,2565,319,-163,2288,78,-14,196405777.6,1.40506267,0.194785,0.513923841,52.17812912,36.12040134,88.29853046,4915138000
5/7/2018,46.29,42557530,1321,114,-67,1671,18,-13,194595144,1.381738689,0.204946,0.473315313,38.04655248,25.80028667,63.84683915,4915138000
5/8/2018,46.513,28053230,2725,314,-179,2666,59,-9,192784510.4,1.358414707,0.1991065,0.667245222,36.95950812,25.80028667,62.75979479,4915138000
5/9/2018,46.84,23141260,1919,130,-112,2043,17,-5,190973876.8,1.335090725,0.1970035,0.583883059,32.6113307,20.64022934,53.25156003,4915138000
5/10/2018,47.51,27942430,2046,131,-158,2192,13,-5,189163243.2,1.311766743,0.1966345,0.222166569,34.78541941,22.70425227,57.48967168,4915138000
5/11/2018,47.147,26167950,3263,256,-130,3076,26,-9,187352609.6,1.288442761,0.1781675,0.878208975,33.69837505,22.70425227,56.40262732,4915138000
5/14/2018,47.037,20393070,1153,51,-95,1616,11,-36,185541976,1.265118779,0.1750515,0.787795699,27.17610892,19.60821787,46.78432678,4915138000
5/15/2018,46.61,23639070,1867,95,-180,2488,16,-58,185541976,1.265118779,0.17925,0.747378918,23.91497585,17.54419494,41.45917078,4915138000
5/16/2018,47.045,19046600,2207,120,-171,2733,24,-15,185371218,1.370651412,0.1754925,0.676980527,23.91497585,17.54419494,41.45917078,4915138000
5/17/2018,46.748,17014490,1797,81,-84,2922,10,-6,185200460,1.476184046,0.1750965,0.889967485,21.74088713,17.54419494,39.28508207,4915138000
5/18/2018,46.577,18083080,1708,62,-92,2444,13,-7,185029702,1.581716679,0.1698385,0.797722326,22.82793149,14.44816054,37.27609202,4915138000
5/21/2018,46.908,18383080,1076,41,-50,1518,4,-8,184858944,1.687249313,0.1675395,0.586881507,22.82793149,15.480172,38.30810349,4915138000
5/22/2018,46.79,15228270,1550,84,-110,2243,12,-9,184688186,1.792781946,0.166361,0.740075894,21.74088713,14.44816054,36.18904767,4915138000
5/23/2018,47.09,19966590,1605,72,-96,2481,8,-10,184517428,1.898314579,0.1603285,0.757039292,20.65384278,13.41614907,34.06999184,4915138000
5/24/2018,47.037,23129400,1906,123,-94,2507,8,-16,184346670,2.003847213,0.1660105,0.735733822,23.91497585,14.44816054,38.36313638,4915138000
5/25/2018,47.145,17186760,2483,191,-116,3046,17,-79,184175912,2.109379846,0.1587395,0.684958538,18.47975406,15.480172,33.95992606,4915138000
5/29/2018,46.975,22409110,1189,33,-48,2181,4,-8,184005154,2.21491248,0.1768265,0.861142217,19.56679842,13.41614907,32.98294749,4915138000
5/30/2018,46.875,18503410,1827,102,-120,2751,18,-17,183834396,2.320445113,0.1748955,0.570816344,19.56679842,15.480172,35.04697042,4915138000
5/31/2018,46.717,27468700,1635,90,-97,2386,4,-19,183834396,2.320445113,0.1764125,0.673400492,19.56679842,13.41614907,32.98294749,4915138000
6/1/2018,47.56,23377690,1834,97,-113,2687,4,-11,183559242,2.265766222,0.1658035,0.42233427,21.74088713,15.480172,37.22105913,4915138000
6/4/2018,47.958,26190620,1512,59,-49,2084,5,-3,183284088,2.211087331,0.16792,0.507128437,30.43724199,22.70425227,53.14149425,4915138000
6/5/2018,48.327,21535570,7949,369,-200,7905,57,-19,183008934,2.15640844,0.1665075,0.442015514,30.43724199,20.64022934,51.07747132,4915138000
6/6/2018,48.495,20912820,2954,173,-86,3852,24,-9,182733780,2.101729549,0.1652965,0.561797018,25.0020202,18.5762064,43.5782266,4915138000
6/7/2018,48.365,21329170,1943,108,-79,2615,7,-6,182458626,2.047050658,0.16704,0.681357396,22.82793149,16.51218347,39.34011496,4915138000
6/8/2018,47.925,26580710,1939,107,-235,2633,6,-54,182183472,1.992371766,0.173433,0.641385646,25.0020202,16.51218347,41.51420367,4915138000
6/11/2018,47.807,18069930,926,32,-56,1620,3,-10,181908318,1.937692875,0.172876,0.361417365,20.65384278,13.41614907,34.06999184,4915138000
6/12/2018,48.07,16859020,1570,82,-100,2331,3,-11,181633164,1.883013984,0.168885,0.476717066,19.56679842,15.480172,35.04697042,4915138000
6/13/2018,47.675,21480120,1738,83,-114,2104,9,-12,181358010,1.828335093,0.171938,0.517701926,21.74088713,16.51218347,38.2530706,4915138000
6/14/2018,47.7,21584720,1924,66,-101,2347,2,-5,181082856,1.773656202,0.1683005,0.462016098,21.74088713,13.41614907,35.1570362,4915138000
6/15/2018,47.21,61438290,1682,54,-85,2334,6,-8,181082856,1.773656202,0.1737005,0.591941297,19.56679842,13.41614907,32.98294749,4915138000
6/18/2018,47.185,18458410,1056,26,-58,1267,2,-2,177885690.7,1.747974491,0.174025,0.621484806,17.39270971,14.44816054,31.84087024,4915138000
6/19/2018,46.423,33538550,2193,65,-254,3143,4,-141,174688525.3,1.722292779,0.1870745,0.825350066,22.82793149,14.44816054,37.27609202,4915138000
6/20/2018,46.625,20490090,1965,74,-134,2831,2,-41,171491360,1.696611068,0.182782,0.622689772,20.65384278,14.44816054,35.10200331,4915138000
6/21/2018,46.365,25649240,1489,69,-74,2213,6,-11,168294194.7,1.670929356,0.2051235,0.602640868,19.56679842,14.44816054,34.01495895,4915138000
6/22/2018,46.23,27185130,1368,77,-85,1899,4,-13,165097029.3,1.645247645,0.197288,0.71965619,17.39270971,12.3841376,29.77684731,4915138000
6/25/2018,45.542,31632320,881,25,-34,1385,4,-6,161899864,1.619565933,0.225847,0.985131597,20.65384278,14.44816054,35.10200331,4915138000
6/26/2018,46.107,24378480,2006,78,-129,2518,6,-13,158702698.7,1.593884222,0.2182075,0.713686106,19.56679842,13.41614907,32.98294749,4915138000
6/27/2018,46.04,24987260,1615,91,-93,2229,9,-12,155505533.3,1.56820251,0.237556,1.276789956,17.39270971,14.44816054,31.84087024,4915138000
6/28/2018,46.375,17352380,2027,85,-91,2898,4,-89,152308368,1.542520799,0.2333455,0.831193151,18.47975406,11.35212613,29.8318802,4915138000
6/29/2018,46.278,22551660,1850,69,-88,1981,9,-20,152308368,1.542520799,0.2335895,1.35041464,17.39270971,14.44816054,31.84087024,4915138000
7/2/2018,46.795,17675210,751,31,-34,1143,1,-3,154692811,1.669891289,0.239277,0.841167687,14.13157664,10.32011467,24.4516913,4915138000
7/3/2018,45.98,13954810,1292,88,-76,1771,14,-7,157077254,1.79726178,0.2596005,0.855730966,18.47975406,10.32011467,28.79986873,4915138000
7/5/2018,46.35,16543880,721,21,-44,1164,0,-1,159461697,1.92463227,0.252706,0.73326476,15.21862099,10.32011467,25.53873566,4915138000
7/6/2018,46.993,17426160,1440,69,-86,2299,5,-2,161846140,2.05200276,0.2396745,1.04823266,17.39270971,12.3841376,29.77684731,4915138000
7/9/2018,47.645,19636390,719,31,-46,1295,2,-1,164230583,2.179373251,0.2395815,0.571923412,18.47975406,12.3841376,30.86389166,4915138000
7/10/2018,47.588,15801370,1630,73,-58,2573,8,-3,166615026,2.306743741,0.2327155,1.634996608,18.47975406,13.41614907,31.89590313,4915138000
7/11/2018,46.97,18776390,2310,89,-203,2878,3,-41,168999469,2.434114232,0.242674,0.727634615,18.47975406,12.3841376,30.86389166,4915138000
7/12/2018,47.757,18000180,1656,56,-143,2381,8,-19,171383912,2.561484722,0.2327165,0.760273583,17.39270971,14.44816054,31.84087024,4915138000
7/13/2018,47.833,12506830,2079,133,-75,2904,16,-5,171383912,2.561484722,0.2269265,0.631261625,19.56679842,14.44816054,34.01495895,4915138000
7/16/2018,47.728,15009800,710,20,-44,1381,8,-4,169355835.3,2.496609253,0.2285695,0.638734702,16.30566535,13.41614907,29.72181442,4915138000
7/17/2018,47.862,15515000,1504,42,-91,2187,10,-19,167327758.5,2.431733784,0.225657,0.550087659,19.56679842,13.41614907,32.98294749,4915138000
7/18/2018,47.6,16365720,1245,74,-63,2311,5,-17,165299681.8,2.366858314,0.2305255,0.612262221,18.47975406,14.44816054,32.9279146,4915138000
7/19/2018,47.97,20182050,1367,58,-119,2190,7,-8,163271605.1,2.301982845,0.235234,0.46852033,20.65384278,13.41614907,34.06999184,4915138000
7/20/2018,47.86,20670830,1499,98,-79,2153,13,-10,161243528.4,2.237107376,0.225256,0.576620129,19.56679842,15.480172,35.04697042,4915138000
7/23/2018,47.903,15955820,694,26,-31,1275,4,-8,159215451.6,2.172231907,0.2242845,0.630739877,18.47975406,12.3841376,30.86389166,4915138000
7/24/2018,48.25,18680930,1409,89,-77,2001,11,-8,157187374.9,2.107356438,0.2189275,0.594408324,21.74088713,14.44816054,36.18904767,4915138000
7/25/2018,48.705,16553500,1591,99,-118,2086,10,-15,155159298.2,2.042480969,0.2096415,0.668634467,22.82793149,14.44816054,37.27609202,4915138000
7/26/2018,48.553,19005150,1753,103,-106,2180,14,-6,153131221.5,1.977605499,0.2221455,0.669527465,27.17610892,23.73626374,50.91237265,4915138000
7/27/2018,47.745,23975350,1453,126,-89,2119,12,-6,151103144.7,1.91273003,0.239869,0.772320985,27.17610892,19.60821787,46.78432678,4915138000
7/30/2018,47.478,20912890,980,69,-59,1588,20,-2,149075068,1.847854561,0.25664,1.124419829,26.08906456,17.54419494,43.63325949,4915138000
7/31/2018,47.572,37847260,2670,171,-293,2886,73,-11,149075068,1.847854561,0.2750125,1.035496742,86.96354853,47.47252747,134.436076,4915138000
8/1/2018,50.375,67812280,11715,1863,-839,8626,445,-45,151031768.4,1.791487844,0.1831195,0.545352215,108.7044357,67.08074534,175.785181,4915138000
8/2/2018,51.847,62317430,6276,847,-404,4901,339,-48,152988468.8,1.735121127,0.1817325,0.593732669,91.31172596,89.78499761,181.0967236,4829926000
8/3/2018,51.998,33408050,10134,1421,-462,6503,400,-28,154945169.2,1.67875441,0.173814,0.506709565,57.6133509,63.98471094,121.5980618,4829926000
8/6/2018,52.268,25396100,1560,83,-83,2252,15,-11,156901869.6,1.622387693,0.1641265,0.529028979,32.6113307,24.7682752,57.3796059,4829926000
8/7/2018,51.778,25525650,3764,174,-255,3027,25,-11,158858570,1.566020976,0.166057,0.677966586,32.6113307,26.83229814,59.44362883,4829926000
8/8/2018,51.812,22493750,2950,126,-183,2529,14,-9,160815270.4,1.509654259,0.1629205,0.719029441,26.08906456,23.73626374,49.82532829,4829926000
8/9/2018,52.22,23389530,2103,130,-120,2116,9,-8,162771970.8,1.453287542,0.1634395,0.231510497,27.17610892,21.6722408,48.84834972,4829926000
8/10/2018,51.882,24592460,2525,158,-133,2709,15,-10,164728671.2,1.396920825,0.164139,0.854544745,23.91497585,17.54419494,41.45917078,4829926000
8/13/2018,52.217,25864510,925,35,-54,1363,1,-2,166685371.6,1.340554108,0.171046,0.519032628,23.91497585,17.54419494,41.45917078,4829926000
8/14/2018,52.438,20679270,1919,138,-131,2437,11,-10,168642072,1.284187391,0.1601805,0.675186465,26.08906456,19.60821787,45.69728243,4829926000
8/15/2018,52.56,28595230,1946,165,-128,3604,31,-4,168642072,1.284187391,0.1747945,1.006978502,23.91497585,21.6722408,45.58721665,4829926000
8/16/2018,53.33,27595310,1947,143,-152,2400,13,-26,170601764.4,1.320226232,0.172798,0.680984253,28.26315327,23.73626374,51.99941701,4829926000
8/17/2018,54.395,35034410,1819,134,-137,2404,6,-24,172561456.7,1.356265072,0.1787965,0.677958304,31.52428634,24.7682752,56.29256154,4829926000
8/20/2018,53.865,30149410,1055,61,-66,1638,0,-5,174521149.1,1.392303913,0.175837,0.607948407,25.0020202,20.64022934,45.64224954,4829926000
8/21/2018,53.76,25682700,2325,134,-197,2760,21,-15,176480841.5,1.428342754,0.1749915,0.569972977,29.35019763,21.6722408,51.02243843,4829926000
8/22/2018,53.763,18965930,2121,109,-189,2155,10,-12,178440533.8,1.464381595,0.1645985,0.532727344,26.08906456,20.64022934,46.72929389,4829926000
8/23/2018,53.873,18505780,1935,91,-113,2473,11,-18,180400226.2,1.500420435,0.1714115,0.572255236,21.74088713,19.60821787,41.349105,4829926000
8/24/2018,54.04,18457720,2072,110,-123,2182,10,-3,182359918.5,1.536459276,0.1614985,0.706971173,22.82793149,19.60821787,42.43614936,4829926000
8/27/2018,54.485,20400770,841,34,-27,1446,3,-1,184319610.9,1.572498117,0.165188,0.615394041,25.0020202,21.6722408,46.674261,4829926000
8/28/2018,54.925,22751390,1686,106,-73,2663,19,-4,186279303.3,1.608536958,0.1735725,0.547181555,29.35019763,22.70425227,52.0544499,4829926000
8/29/2018,55.745,27074260,1974,202,-99,2226,17,-5,188238995.6,1.644575798,0.1793195,0.516405493,31.52428634,25.80028667,57.32457301,4829926000
8/30/2018,56.257,48696960,2280,196,-85,2708,27,-1,190198688,1.680614639,0.205833,0.510585628,34.78541941,28.89632107,63.68174048,4829926000
8/31/2018,56.908,43177540,4327,340,-235,4196,33,-23,190198688,1.680614639,0.224368,0.517725298,31.52428634,29.92833254,61.45261888,4829926000
9/4/2018,57.09,27363960,781,66,-52,1969,6,-1,189833193.5,1.629650787,0.2357695,0.442660915,30.43724199,25.5422838,55.97952579,4829926000
9/5/2018,56.717,33290830,1866,237,-96,3053,79,-5,189467699,1.578686934,0.2373565,0.682442539,27.39351779,28.38031534,55.77383312,4829926000
9/6/2018,55.775,34121240,1549,98,-105,2569,15,-6,189102204.5,1.527723082,0.2363875,0.686708544,25.87165569,25.5422838,51.41393949,4829926000
9/7/2018,55.325,37418910,1527,107,-111,2795,12,-30,188736710,1.476759229,0.247077,0.803699323,27.39351779,26.96129957,54.35481736,4829926000
9/10/2018,54.583,39194720,1124,48,-72,2943,7,-49,188371215.5,1.425795377,0.251637,0.83925135,25.87165569,24.12326804,49.99492372,4829926000
9/11/2018,55.963,35644510,2292,141,-188,4046,25,-47,188005721,1.374831524,0.2472675,0.511931327,31.95910408,26.96129957,58.92040365,4829926000
9/12/2018,55.268,49118510,2957,222,-120,5034,120,-18,187640226.5,1.323867672,0.227145,0.526224066,56.30889767,61.01767797,117.3265756,4829926000
9/13/2018,56.603,41411350,10560,397,-442,15332,115,-63,187274732,1.272903819,0.2245645,0.562835245,42.61213878,46.82752031,89.43965908,4829926000
9/14/2018,55.96,31801970,3629,282,-180,6389,47,-33,187274732,1.272903819,0.21653,0.612639208,33.48096618,32.63736264,66.11832882,4829926000
9/17/2018,54.47,36810120,1082,45,-84,2566,6,-2,184334924,1.259818754,0.2506225,0.675868257,28.91537989,25.5422838,54.45766369,4829926000
9/18/2018,54.56,31495630,3071,146,-256,4826,4,-63,181395116,1.246733689,0.2506185,0.641332873,31.95910408,24.12326804,56.08237212,4829926000
9/19/2018,54.592,26869880,1870,108,-117,4088,11,-26,178455308,1.233648625,0.2402315,0.647571522,25.87165569,22.70425227,48.57590796,4829926000
9/20/2018,55.007,26388050,1609,111,-92,3088,7,-15,175515500,1.22056356,0.227696,0.715510706,25.87165569,25.5422838,51.41393949,4829926000
9/21/2018,54.415,95584080,1592,80,-69,3933,8,-7,172575692,1.207478495,0.229209,0.970149165,25.87165569,29.7993311,55.67098679,4829926000
9/24/2018,55.197,27581270,755,25,-36,1711,3,-3,169635884,1.19439343,0.2263605,0.81193431,24.34979359,22.70425227,47.05404586,4829926000
9/25/2018,55.548,22811140,1762,130,-76,3470,17,-2,166696076,1.181308366,0.225905,0.657959785,24.34979359,22.70425227,47.05404586,4829926000
9/26/2018,55.105,23430370,1626,94,-96,3278,7,-52,163756268,1.168223301,0.2356945,0.662355783,24.34979359,22.70425227,47.05404586,4829926000
9/27/2018,56.237,29729270,1520,117,-72,2715,11,-6,160816460,1.155138236,0.236153,0.704993549,27.39351779,24.12326804,51.51678582,4829926000
9/28/2018,56.435,22560440,1713,188,-110,3033,48,-15,160816460,1.155138236,0.227927,0.607303901,27.39351779,24.12326804,51.51678582,4829926000
10/1/2018,56.815,23171020,731,33,-31,1544,3,-3,160794039.6,1.160380402,0.238472,0.666558456,27.39351779,21.2852365,48.67875429,4829926000
10/2/2018,57.32,24435010,1128,85,-48,2132,7,-7,160771619.2,1.165622569,0.2508805,0.510996245,24.34979359,24.12326804,48.47306162,4829926000
10/3/2018,58.018,28540490,1564,119,-60,2308,9,-4,160749198.8,1.170864735,0.2592705,0.743816845,25.87165569,21.2852365,47.15689219,4829926000
10/4/2018,56.998,31961120,1854,88,-59,2325,14,-19,160726778.4,1.176106902,0.278745,0.791687005,28.91537989,22.70425227,51.61963216,4829926000
10/5/2018,56.072,33507770,1671,53,-75,2817,13,-34,160704358,1.181349068,0.2835635,0.773105561,27.39351779,22.70425227,50.09777006,4829926000
10/8/2018,55.943,28784550,656,20,-36,1815,4,-24,160681937.6,1.186591234,0.296519,0.818906445,24.34979359,18.44720497,42.79699856,4829926000
10/9/2018,56.717,26656630,1426,37,-85,2535,10,-15,160659517.2,1.191833401,0.289668,0.700083503,21.30606939,18.44720497,39.75327436,4829926000
10/10/2018,54.09,41084070,1378,41,-48,3168,9,-13,160637096.8,1.197075567,0.3608145,0.798206092,30.43724199,26.96129957,57.39854156,4829926000
10/11/2018,53.612,52902320,2433,107,-111,3549,31,-14,160614676.4,1.202317734,0.3738305,0.741938266,39.56841458,34.0563784,73.62479298,4829926000
10/12/2018,55.528,39494770,1836,52,-66,2799,29,-16,160592256,1.2075599,0.3150725,0.832959575,35.00282828,28.38031534,63.38314362,4829926000
10/15/2018,54.34,30280450,595,14,-20,1893,1,-1,160592256,1.2075599,0.328783,0.738525154,28.91537989,21.2852365,50.20061639,4829926000
10/16/2018,55.537,28802550,1535,56,-96,3057,3,-24,159254448,1.191512819,0.3024435,0.697380516,28.91537989,24.12326804,53.03864792,4829926000
10/17/2018,55.298,22692880,1653,53,-70,2623,6,-13,157916640,1.175465738,0.30043,0.69764118,25.87165569,21.2852365,47.15689219,4829926000
10/18/2018,54.005,32389280,1361,28,-52,2591,12,-9,156578832,1.159418656,0.3339355,0.716003129,22.82793149,18.44720497,41.27513646,4829926000
10/19/2018,54.827,32874330,1652,47,-85,3289,10,-25,155241024,1.143371575,0.316927,0.839322849,24.34979359,19.86622074,44.21601432,4829926000
10/22/2018,55.162,28751540,492,16,-18,1712,4,-9,153903216,1.127324494,0.317907,0.650743069,24.34979359,19.86622074,44.21601432,4829926000
10/23/2018,55.682,38681170,1293,47,-77,2712,15,-12,152565408,1.111277413,0.3258825,0.702183714,25.87165569,21.2852365,47.15689219,4829926000
10/24/2018,53.772,39992120,1934,50,-98,3270,21,-25,151227600,1.095230332,0.387375,0.635548575,27.39351779,22.70425227,50.09777006,4829926000
10/25/2018,54.95,29027340,2138,50,-122,3381,10,-60,149889792,1.079183251,0.3446925,0.75568651,31.95910408,26.96129957,58.92040365,4829926000
10/26/2018,54.075,47191700,1750,35,-72,3020,10,-14,148551984,1.063136169,0.372277,0.831762597,28.91537989,24.12326804,53.03864792,4829926000
10/29/2018,53.06,45713690,758,32,-42,2274,10,-10,147214176,1.047089088,0.4075705,0.83939345,24.34979359,21.2852365,45.63503009,4829926000
10/30/2018,53.325,36487930,2389,73,-152,3353,28,-31,145876368,1.031042007,0.39158,0.867958892,35.00282828,28.38031534,63.38314362,4829926000
10/31/2018,54.715,38016810,3905,118,-81,7120,58,-21,145876368,1.031042007,0.3649395,0.74355459,36.52469038,29.7993311,66.32402149,4829926000
11/1/2018,55.555,52954070,2615,163,-99,3443,48,-12,148005279.6,1.012093723,0.351593,0.745200608,94.35545015,49.66555184,144.021002,4829926000
11/2/2018,51.87,91046560,14269,764,-1209,6559,231,-274,150134191.2,0.993145438,0.30031,0.779062021,103.4866227,69.53177258,173.0183953,4754986000
11/5/2018,50.397,66072170,1384,39,-122,2628,12,-15,152263102.8,0.974197154,0.29603,0.726898172,50.22144928,36.89440994,87.11585921,4745398000
11/6/2018,50.943,31774720,3977,132,-330,4588,20,-137,154392014.4,0.955248869,0.2774815,0.704472672,39.56841458,32.63736264,72.20577722,4745398000
11/7/2018,52.487,33291640,2016,63,-96,3033,12,-23,156520926,0.936300585,0.243241,0.42576462,36.52469038,28.38031534,64.90500572,4745398000
11/8/2018,52.123,25289270,1995,55,-108,2903,20,-60,158649837.6,0.9173523,0.240405,0.716380133,31.95910408,25.5422838,57.50138789,4745398000
11/9/2018,51.118,34317760,1300,54,-40,2423,12,-15,160778749.2,0.898404016,0.2536435,0.902617082,30.43724199,24.12326804,54.56051002,4745398000
11/12/2018,48.542,50991030,861,36,-93,1686,3,-7,162907660.8,0.879455731,0.308567,0.798428769,38.04655248,31.21834687,69.26489935,4745398000
11/13/2018,48.057,46725710,4140,114,-676,5532,8,-289,165036572.4,0.860507447,0.295614,0.698407957,44.13400088,36.89440994,81.02841082,4745398000
11/14/2018,46.7,60547340,2682,75,-228,3610,10,-92,167165484,0.841559162,0.3167725,0.744528307,45.65586298,34.0563784,79.71224138,4745398000
11/15/2018,47.853,46271660,4661,140,-460,4451,33,-104,167165484,0.841559162,0.2973425,0.67669426,47.17772508,34.0563784,81.23410348,4745398000
11/16/2018,48.382,36191330,2628,91,-105,3125,18,-38,168553819.1,0.868257958,0.2914265,0.676440708,35.00282828,25.5422838,60.54511209,4745398000
11/19/2018,46.465,41626820,1137,21,-163,2380,4,-22,169942154.2,0.894956754,0.333166,0.687412484,42.61213878,32.63736264,75.24950142,4745398000
11/20/2018,44.245,67678680,3316,52,-445,5057,5,-188,171330489.3,0.921655549,0.371153,0.73807868,51.74331137,43.98948877,95.73280015,4745398000
11/21/2018,44.195,31096240,3163,82,-327,4299,6,-85,172718824.4,0.948354345,0.337283,0.782756931,39.56841458,35.47539417,75.04380875,4745398000
11/23/2018,43.072,23623970,831,30,-82,2699,3,-11,174107159.6,0.975053141,0.3454755,0.905399352,25.87165569,21.2852365,47.15689219,4745398000
11/26/2018,43.655,44662320,907,20,-74,1888,0,-72,175495494.7,1.001751937,0.3206595,0.620837045,36.52469038,29.7993311,66.32402149,4745398000
11/27/2018,43.56,41156140,4224,148,-337,4000,21,-242,176883829.8,1.028450732,0.3108195,0.785134555,39.56841458,32.63736264,72.20577722,4745398000
11/28/2018,45.235,45941750,2555,58,-153,3529,11,-88,178272164.9,1.055149528,0.292992,0.995143263,39.56841458,31.21834687,70.78676145,4745398000
11/29/2018,44.888,41523580,2552,100,-103,2657,13,-47,179660500,1.081848324,0.2942365,0.627570397,36.52469038,29.7993311,66.32402149,4745398000
11/30/2018,44.645,39424260,2065,51,-103,2280,16,-27,179660500,1.081848324,0.301203,0.614942218,30.43724199,25.5422838,55.97952579,4745398000
12/3/2018,46.205,40537700,1054,33,-36,1986,4,-10,179842965.5,1.078912395,0.241035,0.617760194,38.04655248,26.96129957,65.00785205,4745398000
