Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
2017-03-10,136.51,68077880,23714,493,-882,2646,27,-135,18643886,1.355305004,0.151023,0.590253413,620.8866863,85.16571429,706.0524006,2355168000
2017-03-17,138.49,77291700,21823,659,-1707,1739,10,-57,19277514.33,1.334134137,0.152352,0.617731175,629.9507255,74.05714286,704.0078683,2355168000
2017-03-24,137.6,88508340,19436,713,-317,1861,30,-42,19911142.67,1.312963269,0.1904295,0.67531824,600.492598,70.35428571,670.8468838,2355168000
2017-03-31,138.77,67717080,25222,516,-585,2197,33,-51,20544771,1.291792402,0.205303,0.52912917,643.5467843,74.05714286,717.6039272,2355168000
2017-04-07,140.24,69519870,21342,378,-1202,1801,0,0,19795550,1.498228665,0.2346485,0.577603089,645.8127941,66.65142857,712.4642227,2355168000
2017-04-14,138.81,48202741,12882,939,-322,1192,0,0,20157118.67,1.442022007,0.2515445,0.641432034,623.1526961,70.35428571,693.5069818,2355168000
2017-04-21,139.75,69949370,70102,827,-755,3730,0,0,20518687.33,1.38581535,0.222265,0.647856402,632.2167353,74.05714286,706.2738782,2363737000
2017-04-28,144.34,86183720,31944,798,-617,2091,0,0,20880256,1.329608692,0.2360475,0.535566729,639.0147647,81.46285714,720.4776218,2363737000
2017-05-05,148.72,128378850,42792,3215,-2871,4404,0,0,21079815,1.216378457,0.1644195,0.549749456,639.0147647,97.71428571,736.7290504,2364783000
2017-05-12,148.86,66606809,30785,594,-2073,2257,0,0,21279374,1.103148223,0.1699385,0.519226517,611.3792973,78.99428571,690.373583,2364783000
2017-05-19,144.422,96636460,28992,506,-2992,3259,0,0,20542245,1.120221526,0.184376,0.628692745,603.1034354,79.81714286,682.9205783,2364783000
2017-05-26,147.25,78112720,25246,390,-293,2468,0,0,19805116,1.137294829,0.165135,0.460222488,626.8965384,70.76571429,697.6622526,2364783000
2017-06-02,150.3,62565020,14110,298,-643,1352,5,-10,19240255.5,1.042711131,0.162753,0.49287724,596.896539,65.00571429,661.9022533,2364783000
2017-06-09,146.61,91326390,21736,317,-546,1720,17,-20,18675395,0.948127433,0.226067,0.575460264,578.2758497,72.41142857,650.6872783,2364783000
2017-06-16,144.56,116200160,21657,333,-594,2310,14,-35,18802312.33,0.984103619,0.20955,0.657839416,546.2068849,78.17142857,624.3783135,2364783000
