Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
9/30/2019,86.796,61794121,25061,836,-1011,22861,225,-334,73505300,1.079275989,0.288809,0.746066979,1649.252116,1493.775148,3143.027264,494656000
10/31/2019,88.833,71644623,29996,1437,-1925,24696,368,-555,68737940,0.991934411,0.1847595,0.775224127,2123.995238,1896.44497,4020.440209,495797000
11/30/2019,90.04,51735431,21297,837,-935,13586,138,-246,71199520,1.29790136,0.1872555,0.647795378,1473.624603,1554.39211,3028.016714,495797000
12/31/2019,92.392,68214614,25617,1138,-1075,10953,214,-350,83221460,1.226724555,0.2579425,0.577476161,1624.554497,1695.110059,3319.664557,495797000
1/31/2020,100.436,84068580,34075,2175,-1401,14856,299,-838,70437680,1.123256415,0.250872,0.605121006,2069.895692,2074.832032,4144.727723,498000000
2/29/2020,94.188,92257992,28827,1489,-1404,11982,197,-473,69747640,0.642548406,0.43487,0.640641257,2069.895692,2597.869822,4667.765514,497810000
3/31/2020,97.486,163182891,34013,1873,-1979,11545,117,-243,96890920,0.655691967,0.4363795,0.77609933,2962.538209,5704.92213,8667.460339,497856000
4/30/2020,123.7,123727038,34762,2046,-2006,12674,304,-445,70427440,0.627872266,0.438681,0.669713286,2923.727664,4437.161657,7360.889321,498525000
5/31/2020,122.118,82323124,33634,1725,-1675,11817,360,-392,71062100,0.986849433,0.2591175,0.745198956,2294.134392,3495.000868,5789.135259,498776000
6/30/2020,137.941,87593001,31276,1781,-1205,12251,224,-368,77015420,1.047944046,0.381167,0.646907753,2074.207974,3120.907613,5195.115588,498776000
7/31/2020,158.234,126916186,49560,4058,-1694,15477,596,-329,61729340,0.655543721,0.350957,0.561153859,3626.629743,4866.676134,8493.305877,500890000
8/31/2020,172.548,83140580,33736,1962,-996,10544,262,-127,40700980,0.535685255,0.4079525,0.520378449,2470.937982,3893.340907,6364.278889,500890000
9/30/2020,157.436,115383984,37366,1908,-1215,12104,267,-127,54971760,0.536384581,0.481467,0.651119649,2474.326204,3716.751115,6191.077319,500890000
10/31/2020,151.807,115581479,39554,2527,-1471,12607,314,-209,62768580,0.679959893,0.4715185,0.660689901,2380.534055,3217.110491,5597.644546,500890000
11/30/2020,158.402,90403698,30054,1446,-1253,11433,150,-294,60411920,0.974518781,0.3223145,0.696612438,2058.960975,3306.973912,5365.934887,501751000
12/31/2020,162.846,77221864,36813,1745,-1294,11249,230,-214,65869480,0.972526321,0.351696,0.570367381,1813.314872,3148.81429,4962.129162,501751000
1/31/2021,160.31,71155752,35673,1687,-1751,11063,156,-503,66317740,0.967457484,0.4277395,0.63992131,1773.118236,3368.081039,5141.199275,501751000
2/28/2021,154.646,71639805,46508,2535,-2681,14241,527,-381,86340600,1.347125699,0.3181915,0.691598858,1960.702533,3260.244933,5220.947467,503565000
3/31/2021,154.704,77659505,33942,1231,-1640,10957,58,-242,99470240,1.683216877,0.2856235,0.722812341,1576.601354,2620.417372,4197.018726,503565000
4/30/2021,173.371,76352766,33943,2029,-1366,12751,257,-122,95444740,1.401864928,0.2483285,0.548457232,1746.32048,2494.608582,4240.929061,504117000
5/31/2021,161.154,74967482,34290,1949,-1852,13171,118,-205,95025700,1.790840088,0.2121515,0.77683473,1487.647689,2247.968052,3735.615742,504324000
6/30/2021,172.008,66738004,35281,1497,-1521,15646,106,-151,90367620,1.294149237,0.2646515,0.638302047,1380.828853,1970.082703,3350.911556,504324000
7/31/2021,166.38,83098263,46878,2356,-2525,15010,219,-242,78354400,0.969279463,0.2446745,0.573391847,2024.347206,2461.566493,4485.913699,504324000
8/31/2021,173.54,62597797,31124,1345,-1409,9698,60,-186,98339580,1.625416976,0.193352,0.663669766,1628.335912,2152.574574,3780.910486,506441000
9/30/2021,164.252,62305599,31186,1232,-1066,13549,65,-143,99242320,1.565128417,0.301523,0.688436545,1227.113943,1671.459641,2898.573584,506441000
10/31/2021,168.622,63326756,37000,1684,-2131,15375,106,-332,89306260,1.381236239,0.2158055,0.593414872,1490.253027,1992.894187,3483.147213,507148000
11/30/2021,175.354,75651345,33472,1523,-1435,14537,66,-145,93617560,1.289817861,0.300599,0.461919418,1432.935602,2071.697495,3504.633097,507148000
12/31/2021,166.717,64185134,30957,922,-2317,14288,68,-248,71349000,1.34515528,0.2815795,0.612382254,1315.695417,1909.943336,3225.638753,507148000
