Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
2018-02-28,178.32,511981030,39348,1898,-2720,15500,284,-735,26111653,1.346605505,0.2650185,0.582088725,3453.534409,528.2742857,3981.808695,2395922000
2018-03-31,159.79,989836300,218822,4713,-30649,41421,119,-7640,29902968,0.372844014,0.387765,0.732547312,2741.465459,1451.52,4192.985459,2395922000
2018-04-30,172,742871330,231730,6461,-19326,54099,509,-8224,28031621,0.923686002,0.2432925,0.722822753,2670.258564,1007.177143,3677.435707,2398606000
2018-05-31,191.78,397077980,75387,1483,-4572,29147,107,-2902,27722131,1.77295234,0.2039625,0.664863371,2899.137869,538.1485714,3437.286441,2398606000
2018-06-30,194.32,383808630,59023,1700,-3302,18367,138,-1337,25329289,1.28324259,0.313269,0.53283046,2599.051669,513.4628571,3112.514526,2398606000
2018-07-31,172.58,629490940,83724,4033,-11636,23730,259,-3188,28050707,0.653806154,0.2753175,0.652496597,2588.879255,1570.011429,4158.890684,2411680000
2018-08-31,175.73,546135890,62973,2157,-4029,20913,144,-1597,25629029,1.272592299,0.237288,0.607355161,2680.430977,829.44,3509.870977,2411680000
2018-09-30,164.46,496596480,46462,1821,-3498,17846,106,-1195,26649709,1.018851053,0.3195325,0.690462603,2498.296334,732.1077551,3230.404089,2411680000
2018-10-31,151.79,612819210,63110,1908,-4960,22137,258,-1919,28347863,1.012192609,0.32009,0.724010747,2597.598467,844.9567347,3442.555201,2411680000
2018-11-30,140.61,513114030,50615,946,-3177,17885,131,-1887,30559033,1.069262778,0.3059155,0.834761095,2540.681391,718.0016327,3258.683023,2402466000
2018-12-31,131.09,552348830,37749,698,-2262,14027,77,-1280,34458055,0.999126367,0.46224,1.004800938,2552.791407,723.6440816,3276.435489,2402466000
2019-01-31,166.69,520436630,36979,1485,-1743,15742,356,-838,23279334,0.833470841,0.279678,0.658650589,2595.176464,667.2195918,3262.396055,2402466000
2019-02-28,161.45,299076380,33961,1037,-1609,14046,249,-843,21409137,1.504110159,0.244815,0.580540204,2458.333281,500.7673469,2959.100628,2385534000
2019-03-31,166.69,379495200,51360,1229,-4012,20900,122,-1533,18758302,1.049495757,0.3303635,0.604001135,2574.589436,569.8873469,3144.476783,2385534000
2019-04-30,193.4,377636331,42851,2032,-2548,18619,349,-1512,21491063,0.963877549,0.2346895,0.471130485,2554.002409,613.6163265,3167.618735,2402543000
2019-05-31,177.47,285437728,39912,795,-1594,17854,97,-1233,20688125,1.84309805,0.293863,0.55056801,2635.686421,548.884898,3184.571319,2402543000
2019-06-30,193,424864330,46588,972,-1722,18396,127,-1096,22824359,1.149004524,0.334502,0.485893387,2457.55199,556.8783673,3014.430357,2402543000
2019-07-31,194.23,347793740,49870,1498,-3083,21889,226,-2081,25254827,1.399952594,0.258692,0.497510881,2499.741723,595.5134694,3095.255193,2405723000
2019-08-31,185.67,294370403,29885,522,-1439,15118,66,-1044,24825729,2.226420345,0.2587985,0.623125543,2634.514484,506.2530612,3140.767545,2405723000
2019-09-30,178.08,266831497,28805,415,-1095,15603,49,-894,25173700,1.816514809,0.3268285,0.538514165,2547.791142,394.3444898,2942.135632,2405723000
2019-10-31,191.65,326699916,49883,1277,-2353,26297,265,-1811,26285149,1.61132267,0.246943,0.562769321,2769.287244,451.6310204,3220.918265,2405723000
2019-11-30,201.64,256719927,32021,663,-1254,15663,160,-1074,27932224,2.128816446,0.218891,0.40190766,2567.714072,424.9861224,2992.700195,2406468000
2019-12-31,205.25,276360624,20105,443,-797,9506,81,-701,26819065,2.078943299,0.296909,0.428940719,2512.633031,418.324898,2930.957929,2406468000
2020-01-31,201.91,344353149,30038,1414,-1647,13388,301,-815,26670368,1.584361293,0.280532,0.459256442,2709.635649,579.7929796,3289.428628,2405746000
2020-02-29,192.47,317024950,24889,705,-1223,11313,85,-543,26294425,1.387463974,0.430845,0.659301147,2765.009674,609.6352653,3374.644939,2405746000
2020-03-31,166.8,648078900,28414,540,-1397,12276,65,-548,31163443,1.062330539,0.542053,0.743009137,2772.392878,1080.717061,3853.109939,2405746000
2020-04-30,204.71,538628430,34454,1553,-1297,14562,390,-504,26681982,1.105202216,0.3262155,0.617550648,2908.98214,888.8737959,3797.855936,2406232000
2020-05-31,225.09,508139930,37636,1179,-1247,15609,260,-697,30057104,0.963851292,0.340068,0.498405053,3076.950018,829.1892245,3906.139242,2404552000
2020-06-30,227.07,546541250,46262,1080,-2088,18983,126,-996,30149776,1.115747425,0.434317,0.520719511,2886.83253,899.5317551,3786.364285,2406802000
2020-07-31,253.67,516087160,48528,1727,-1934,22027,307,-1244,26007012,1.608470097,0.320449,0.547572097,2940.360755,861.163102,3801.523857,2406802000
2020-08-31,293.2,573203830,41573,1334,-1508,16202,190,-1238,25240206,1.01516554,0.4599095,0.321130764,2932.977552,803.6101224,3736.587674,2404282000
2020-09-30,261.9,497898140,39873,715,-1618,17123,62,-1115,22193918,1.017370074,0.4441275,0.466335482,2886.907869,704.3578776,3591.265747,2404282000
2020-10-31,263.11,452163560,48127,1340,-1602,19064,253,-1426,21709557,1.163025357,0.4705515,0.441532965,2858.95717,597.9115102,3456.868681,2404282000
2020-11-30,276.97,356129426,27816,518,-1066,10608,75,-747,23506431,1.81963277,0.342745,0.508736284,2583.443141,588.8522449,3172.295386,2403969000
2020-12-31,273.16,362954563,35820,812,-3074,14563,78,-2514,23421272,1.56168112,0.393876,0.416592011,2639.344539,659.061551,3298.40609,2403969000
2021-01-31,258.33,449949694,52401,1600,-2296,17733,346,-1257,23275137,1.012912282,0.4253075,0.450550749,2797.066338,1012.372898,3809.439236,2405448000
2021-02-28,257.62,316647308,36541,733,-1403,15085,52,-972,25023996,1.57904479,0.3663095,0.529002331,2557.488921,665.856,3223.344921,2405448000
2021-03-31,294.53,495499120,29728,707,-1355,14023,62,-444,28715901,1.366937097,0.36756,0.456610597,3330.12609,659.061551,3989.187641,2405448000
2021-04-30,325.08,419225400,33620,1724,-1789,17867,390,-522,26740258,1.369244926,0.2618975,0.496179595,3058.605018,613.7652245,3672.370242,2396047000
2021-05-31,328.73,352859126,32708,611,-1306,16766,60,-447,27167090,1.903622118,0.243396,0.588080594,3107.661346,430.315102,3537.976448,2396047000
2021-06-30,347.71,344204700,24071,908,-1104,16103,108,-574,27611473,1.584045389,0.3219285,0.426284224,3025.520517,351.0465306,3376.567048,2396047000
2021-07-31,356.3,333326644,31309,1207,-1924,16688,244,-870,28392674,1.555055558,0.248523,0.46423986,3039.210655,385.0187755,3424.229431,2383812000
2021-08-31,379.38,224186178,23965,534,-792,13913,60,-476,27551342,2.569368354,0.2183035,0.512063179,2929.689551,317.0742857,3246.763836,2383812000
2021-09-30,339.39,336847992,28807,554,-1277,15585,46,-581,25835340,1.284536089,0.358056,0.5390375,2915.999412,305.7502041,3221.749617,2383812000
2021-10-31,323.57,585201860,117583,2475,-7606,47268,415,-2917,25901818,0.798388724,0.304323,0.539632806,5777.238273,905.9265306,6683.164803,2366278000
2021-11-30,324.46,439871360,32294,730,-1574,22115,68,-644,25262598,1.33177982,0.369349,0.381568982,6913.519734,532.2318367,7445.751571,2366278000
2021-12-31,336.35,436232010,24520,670,-882,23436,95,-748,26430406,1.487854805,0.3364715,0.468759337,4996.900402,373.6946939,5370.595096,2366278000
