Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
8/31/2019,59.527,29274631,49506,761,-2030,25104,92,-665,46032240,1.117138361,0.213243,0.641761629,767.0282256,290.4878659,1057.516092,299532000
9/30/2019,61.057,26206596,46410,690,-2558,28302,30,-1433,53192480,1.079275989,0.2573375,0.735999136,800.142898,278.6856066,1078.828505,299532000
10/31/2019,62.94,30911601,55799,1364,-2123,32398,271,-735,53982720,0.991934411,0.1607925,0.706484001,832.1024074,330.8439783,1162.946386,299628000
11/30/2019,65.204,25974619,51033,950,-1467,25557,59,-590,64015260,1.29790136,0.1606115,0.653862107,749.3157264,312.5695123,1061.885239,299628000
12/31/2019,66.969,28036362,40467,586,-1579,21893,122,-623,71046820,1.226724555,0.1968575,0.557554496,733.9135532,300.767253,1034.680806,299628000
1/31/2020,71.639,33466531,44837,1320,-1701,21328,151,-352,59643100,1.123256415,0.3131685,0.620745188,782.7221067,378.0530155,1160.775122,299628000
2/29/2020,66.963,41440492,49116,1630,-2187,24581,355,-812,59868960,0.642548406,0.4136355,0.652829903,750.1325083,483.131195,1233.263703,299895000
3/31/2020,58.097,78406398,44313,943,-1713,20747,54,-276,80814320,0.655691967,0.472274,0.732693981,851.3317873,900.5885279,1751.920315,299895000
4/30/2020,67.335,55700517,51650,1415,-1733,24439,382,-256,79302880,0.627872266,0.286017,0.694114945,822.172673,699.5694018,1521.742075,300050000
5/31/2020,71.676,36199082,43829,888,-1568,19345,91,-410,68761700,0.986849433,0.256663,0.634373288,761.5674551,607.6259947,1369.19345,300050000
6/30/2020,70.902,40619351,50168,864,-2056,23809,66,-677,61898700,1.047944046,0.331844,0.557173069,662.0834182,492.268428,1154.351846,300050000
7/31/2020,74.397,41053250,60906,1872,-1948,32446,215,-1001,52198160,0.655543721,0.274542,0.40308806,679.2358384,509.4007399,1188.636578,300050000
8/31/2020,81.477,30692032,49655,1177,-1637,25935,76,-584,52116080,0.535685255,0.351208,0.537746495,736.9823196,493.9816592,1230.963979,300471000
9/30/2020,73.28,41720017,45334,690,-1599,22411,64,-690,47346060,0.536384581,0.370588,0.725099633,778.8015535,492.0088475,1270.810401,300471000
10/31/2020,80.805,42644305,64433,1341,-3442,35023,222,-2790,58745140,0.679959893,0.3962805,0.483461439,697.5317532,418.7137024,1116.245456,300471000
11/30/2020,87.72,31512288,37763,745,-1196,18354,76,-500,51997340,0.974518781,0.2631425,0.490977296,628.1052906,415.0691924,1043.174483,300644000
12/31/2020,87.632,30168601,56821,935,-6805,29984,73,-1676,50259360,0.972526321,0.301638,0.472228806,632.1892002,447.8697822,1080.058982,300644000
1/31/2021,91.368,39505953,45108,969,-1745,21098,87,-530,57094140,0.967457484,0.389742,0.445738145,626.0633359,569.3534483,1195.416784,300644000
2/28/2021,101.095,33771889,45626,1861,-1661,24128,406,-560,61502960,1.347125699,0.305817,0.71188413,589.3081498,557.2050817,1146.513231,300737000
3/31/2021,103.126,37678052,45545,944,-1702,21910,66,-459,59391620,1.683216877,0.2921655,0.698467469,620.7542534,472.9764065,1093.73066,300737000
4/30/2021,117.675,34990991,43372,2143,-1783,23321,483,-508,60495940,1.401864928,0.210773,0.567169684,605.2353971,428.8373412,1034.072738,300747000
5/31/2021,117.842,30127226,38751,824,-1313,20568,74,-417,57663280,1.790840088,0.2065565,0.575637202,613.6403464,402.8702076,1016.510554,300747000
6/30/2021,122.09,27176696,43415,836,-1765,24096,57,-890,55241920,1.294149237,0.242608,0.612382336,572.0108167,385.0652578,957.0760745,300747000
7/31/2021,134.727,30433365,43754,2002,-2799,24077,430,-1172,58673820,0.969279463,0.1937825,0.590056997,594.1429718,392.5061323,986.6491041,301085000
8/31/2021,144.697,23027200,37529,948,-1325,19278,76,-277,59880620,1.625416976,0.179601,0.514135788,597.3047082,368.5890356,965.8937438,301085000
9/30/2021,133.676,29481096,40592,923,-1678,21570,48,-942,55528580,1.565128417,0.3158035,0.6140832,609.1612198,360.61667,969.7778898,301085000
10/31/2021,148.046,35834428,47336,1799,-1892,23517,334,-347,55893960,1.381236239,0.2162835,0.417224055,650.5272715,407.1221359,1057.649407,300810000
11/30/2021,141.898,30357679,36392,1026,-1871,18506,85,-625,43814600,1.289817861,0.2771125,0.384369925,634.9820674,431.3049782,1066.287046,300810000
12/31/2021,144.852,30768914,35566,796,-1470,17472,78,-319,40692700,1.34515528,0.2439645,0.584168451,613.6403464,394.897842,1008.538188,300810000
