Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
31-Dec-18,18-Dec,39.435,889288460,32780,925,-2109,49887,183,-591,181118776,0.88113987,
31-Jan-19,19-Jan,41.61,820532850,61329,2277,-7431,84615,721,-3593,161443128,1.178485569,
28-Feb-19,19-Feb,43.287,470605880,24660,883,-1463,46752,166,-653,387330052,4.38845751,
31-Mar-19,19-Mar,47.487,648177730,44085,1663,-1726,63115,358,-624,271144040,1.935788799,
30-Apr-19,19-Apr,50.167,501983860,28323,1570,-1805,54033,322,-620,210677904,2.144381368,
31-May-19,19-May,43.768,733223890,39662,2120,-3134,54368,623,-1428,205028416,1.721291568,
30-Jun-19,19-Jun,49.48,512218580,25843,740,-1248,53067,141,-582,173794112,1.738964535,
31-Jul-19,19-Jul,53.26,470023610,23191,1572,-1237,50624,492,-624,172023840,1.828034292,
31-Aug-19,19-Aug,52.185,680716740,27937,976,-1363,57971,440,-490,158069320,1.547476675,
30-Sep-19,19-Sep,55.993,545737120,32698,1039,-1211,75719,328,-367,175735588,1.669826005,
31-Oct-19,19-Oct,62.19,616838620,36902,2155,-1487,66939,816,-465,180607100,1.880195606,
30-Nov-19,19-Nov,66.812,446596420,27710,1101,-1043,54288,316,-359,253958380,3.015826898,
31-Dec-19,19-Dec,73.412,594789880,24012,1076,-1103,41175,243,-285,182059592,1.584800822,
31-Jan-20,20-Jan,77.378,731461470,45876,3207,-1844,55984,1257,-443,166174656,1.326420463,
29-Feb-20,20-Feb,68.34,751808330,38736,1048,-2845,51585,207,-1021,116034016,0.55789741,
31-Mar-20,20-Mar,63.572,1562400500,47292,229,-1035,54656,215,-777,156237796,0.591923187,
30-Apr-20,20-Apr,73.45,812152000,30555,239,-489,52175,197,-299,121128368,0.941096232,
31-May-20,20-May,79.485,699720180,30106,487,-470,45629,355,-393,136776308,1.361609097,
30-Jun-20,20-Jun,91.2,807669990,35400,355,-639,57050,310,-397,135851404,0.90427091,
31-Jul-20,20-Jul,106.26,750101460,37636,821,-890,60931,633,-905,106009508,0.949242707,
31-Aug-20,20-Aug,129.04,1182285120,63080,775,-922,63114,760,-909,79684337,0.462725911,
30-Sep-20,20-Sep,115.81,3863169570,94169,518,-572,67919,402,-581,88087882,0.568839948,
31-Oct-20,20-Oct,108.86,2875783110,74089,701,-643,79931,430,-663,80528396,0.784803906,
30-Nov-20,20-Nov,119.05,2112972630,35000,283,-643,57283,206,-609,89985311,1.193802123,
31-Dec-20,20-Dec,132.69,2312093300,43528,420,-503,58052,319,-418,91091816,0.864503798,
31-Jan-21,21-Jan,131.96,2224834320,51108,828,-537,54065,888,-354,91862600,0.851692176,
28-Feb-21,21-Feb,121.26,1821772840,47304,295,-386,47031,255,-500,100799312,1.025912456,
31-Mar-21,21-Mar,122.15,2637537000,50572,338,-530,50450,220,-755,99488771,1.004269445,
30-Apr-21,21-Apr,131.46,1880352020,52345,780,-491,63748,784,-525,82710348,1.013795106,
31-May-21,21-May,124.61,1707577650,33004,250,-550,47225,157,-714,123051652,1.830305541,
30-Jun-21,21-Jun,136.96,1602479050,40686,338,-398,58954,179,-295,90213531,1.179559971,
31-Jul-21,21-Jul,145.86,1908293720,44987,847,-404,50047,820,-360,93114834,1.069276064,
31-Aug-21,21-Aug,151.83,1456807760,34034,393,-397,51379,248,-249,96838699,1.323530498,
30-Sep-21,21-Sep,141.5,1792749790,47157,334,-673,83457,285,-792,101107412,1.185772806,
31-Oct-21,21-Oct,149.8,1559525780,39590,407,-814,69155,471,-950,100495541,1.371706564,
30-Nov-21,21-Nov,165.3,1687246210,30335,268,-632,56700,289,-538,112598907,1.098934114,
31-Dec-21,21-Dec,177.57,2431434550,51814,439,-636,54206,547,-528,95908325,1.009355822,
31-Jan-22,22-Jan,174.78,2095909040,41060,822,-446,55260,945,-532,91388112,0.759540463,
28-Feb-22,22-Feb,165.12,1618852080,25596,238,-373,45884,275,-450,110322490,1.2440456,
31-Mar-22,22-Mar,174.61,2176972910,37091,252,-817,71382,398,-544,101969098,1.079950398,
30-Apr-22,22-Apr,157.65,1678456800,32000,434,-499,51220,442,-443,103977276,1.133591638,
31-May-22,22-May,148.84,2394040750,33959,268,-491,38645,220,-680,113283277,1.086108814,
30-Jun-22,22-Jun,136.72,1744530070,27366,243,-383,33642,215,-388,112994371,1.303033583,
31-Jul-22,22-Jul,162.51,1441260950,29819,389,-569,26701,301,-565,107535584,1.470530964,
31-Aug-22,22-Aug,157.22,1504960960,18140,206,-460,30058,218,-346,113066596,1.666901728,
30-Sep-22,22-Sep,138.2,2079859550,15507,374,-680,43668,234,-588,103251184,0.934909935,
31-Oct-22,22-Oct,153.34,1858795050,11939,530,-649,29714,321,-464,103178670,1.127061466,
30-Nov-22,22-Nov,148.03,1720841300,13547,203,-1373,27060,176,-912,125719918,1.827959021,
31-Dec-22,22-Dec,129.93,1673206540,10735,150,-810,24326,178,-840,124024570,1.45644351,
31-Jan-23,23-Jan,144.29,1439805340,9321,230,-640,24113,281,-677,#N/A,#N/A,
28-Feb-23,23-Feb,0,1296363300,4683,177,-466,11313,164,-563,#N/A,#N/A,
