Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
12/31/2019,19-Dec,92.392,68214614,25617,1138,-1075,10953,214,-350,83221460,1.226724555,
1/31/2020,20-Jan,100.436,84068580,34075,2175,-1401,14856,299,-838,70437680,1.123256415,
2/29/2020,20-Feb,94.188,92257992,28827,1489,-1404,11982,197,-473,69747640,0.642548406,
3/31/2020,20-Mar,97.486,163182891,34013,1873,-1979,11545,117,-243,96890920,0.655691967,
4/30/2020,20-Apr,123.7,123727038,34762,2046,-2006,12674,304,-445,70427440,0.627872266,
5/31/2020,20-May,122.118,82323124,33634,1725,-1675,11817,360,-392,71062100,0.986849433,
6/30/2020,20-Jun,137.941,87593001,31276,1781,-1205,12251,224,-368,77015420,1.047944046,
7/31/2020,20-Jul,158.234,126916186,49560,4058,-1694,15477,596,-329,61729340,0.655543721,
8/31/2020,20-Aug,172.548,83140580,33736,1962,-996,10544,262,-127,40700980,0.535685255,
9/30/2020,20-Sep,157.436,115383984,37366,1908,-1215,12104,267,-127,54971760,0.536384581,
10/31/2020,20-Oct,151.807,115581479,39554,2527,-1471,12607,314,-209,62768580,0.679959893,
11/30/2020,20-Nov,158.402,90403698,30054,1446,-1253,11433,150,-294,60411920,0.974518781,
12/31/2020,20-Dec,162.846,77221864,36813,1745,-1294,11249,230,-214,65869480,0.972526321,
1/31/2021,21-Jan,160.31,71155752,35673,1687,-1751,11063,156,-503,66317740,0.967457484,
2/28/2021,21-Feb,154.646,71639805,46508,2535,-2681,14241,527,-381,86340600,1.347125699,
3/31/2021,21-Mar,154.704,77659505,33942,1231,-1640,10957,58,-242,99470240,1.683216877,
4/30/2021,21-Apr,173.371,76352766,33943,2029,-1366,12751,257,-122,95444740,1.401864928,
5/31/2021,21-May,161.154,74967482,34290,1949,-1852,13171,118,-205,95025700,1.790840088,
