Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
2/29/2020,20-Feb,162.01,885846280,30397,1550,-1509,32231,129,-315,58388230,0.63423356,
3/31/2020,20-Mar,157.71,1607282750,26881,1217,-1360,39752,103,-95,70190846,0.837184253,
4/30/2020,20-Apr,179.21,980356470,24983,1600,-897,35441,275,-109,37932243,1.261073989,
5/31/2020,20-May,183.25,687430370,24735,1153,-688,32493,155,-38,28040537,1.456091265,
6/30/2020,20-Jun,203.51,762201610,23489,1209,-847,35255,116,-84,31352987,1.375720661,
7/31/2020,20-Jul,205.01,766851020,37743,2818,-1781,44274,410,-394,32570530,1.119791572,
8/31/2020,20-Aug,225.53,689459800,44008,2157,-1022,61372,222,-134,27614751,1.320260393,
9/30/2020,20-Sep,210.33,765643970,35643,1888,-1567,51843,137,-184,30638119,1.293624782,
10/31/2020,20-Oct,202.47,628327960,29339,1894,-1377,39889,408,-444,26939998,1.365865729,
11/30/2020,20-Nov,214.07,572345310,14223,741,-429,32778,102,-71,22014236,1.77170709,
12/31/2020,20-Dec,222.42,592585270,19394,1072,-1023,32099,73,-137,25020863,1.566741683,
1/31/2021,21-Jan,231.96,644978400,19896,2037,-751,31570,508,-62,36773765,1.211003932,
2/28/2021,21-Feb,232.38,489885430,17385,834,-698,31328,178,-209,24751802,1.681982831,
3/31/2021,21-Mar,235.77,722176600,21671,989,-1412,37429,100,-278,28052647,1.687225701,
4/30/2021,21-Apr,252.18,566336010,25258,2738,-992,37016,538,-170,25184365,1.854200692,
5/31/2021,21-May,249.68,494025580,17108,718,-835,38870,97,-183,19571849,2.372692892,
6/30/2021,21-Jun,270.9,506023690,20677,1097,-664,38215,226,-107,24627656,2.06364881,
7/31/2021,21-Jul,284.91,520408430,24360,2091,-1618,38537,469,-350,25899134,1.852724612,
8/31/2021,21-Aug,301.88,440054930,16128,984,-547,30982,128,-97,23282489,1.962714596,
9/30/2021,21-Sep,281.92,501454170,18386,1159,-682,32947,217,-106,27897852,1.690858242,
10/31/2021,21-Oct,331.62,514600760,24371,2054,-1463,38805,571,-96,25018863,1.971821981,
11/30/2021,21-Nov,330.59,508356490,18108,803,-561,35176,125,-58,26282164,1.555299099,
12/31/2021,21-Dec,336.32,622411600,16716,906,-738,31140,158,-135,24079792,1.635484476,
1/31/2022,22-Jan,310.98,940275990,50122,5140,-2488,42147,560,-495,57933381,0.693542433,
2/28/2022,22-Feb,298.79,695711750,18305,978,-742,30335,201,-92,36785794,1.127853812,
3/31/2022,22-Mar,308.31,732894180,15510,657,-829,34125,132,-172,30294942,1.21520094,
4/30/2022,22-Apr,277.52,622747440,21984,1743,-1478,32211,357,-205,34072372,1.210283745,
5/31/2022,22-May,271.87,737190160,15044,697,-947,25240,80,-127,31386618,1.465636565,
6/30/2022,22-Jun,256.83,620127820,16650,710,-1243,21587,76,-226,29532641,1.31706267,
7/31/2022,22-Jul,280.74,530940820,20613,1344,-1793,16210,334,-331,28458827,1.342021265,
8/31/2022,22-Aug,261.47,475297430,11790,584,-803,9058,62,-90,20560518,1.971950901,
9/30/2022,22-Sep,232.9,574341090,12469,731,-940,9256,46,-115,30318598,1.151828426,
10/31/2022,22-Oct,232.13,666925100,19018,1025,-1771,13511,139,-524,33986403,1.086006307,
11/30/2022,22-Nov,255.14,614500542,11875,452,-747,9807,68,-209,23953571,1.688489787,
12/31/2022,22-Dec,239.82,590740220,14914,540,-1129,11251,117,-294,29872262,1.278494444,
1/31/2023,23-Jan,247.81,660192210,30031,1531,-3878,21766,243,-832,0,0,
2/28/2023,23-Feb,0,610185870,12864,499,-532,10477,193,-173,0,0,
