date,amazon stock,apple stock,facebook stock,google stock,microsoft stock,netflix stock,AMZN,AAPL,META,FB,GOOGL,MSFT,NFLX
7/21/2021 0:00,49.35483871,51.63636364,43.43055556,57.54716981,50.44067797,37.20930233,35.2173913,47.3255814,70.5060241,79,72.06410256,35.29411765,0.1
7/22/2021 0:00,42.77419355,46.54545455,49.31944444,50,59.38983051,21.58139535,32.86956522,43.88372093,86.98795181,79,70.08974359,47.84313725,0
7/23/2021 0:00,41.67741935,48.72727273,61.83333333,66.98113208,59.38983051,16.37209302,31.69565217,46.46511628,71.42168675,79.88764045,81.93589744,48.62745098,0
7/24/2021 0:00,19.74193548,16.72727273,20.61111111,31.13207547,19.52542373,10.79069767,10.56521739,11.18604651,64.09638554,79.88764045,60.21794872,16.47058824,0
7/25/2021 0:00,14.25806452,14.54545455,18.40277778,24.52830189,11.38983051,5.953488372,8.217391304,9.465116279,61.34939759,84.3258427,58.24358974,10.98039216,0
7/26/2021 0:00,42.77419355,51.63636364,52.26388889,60.37735849,51.25423729,13.76744186,35.2173913,47.3255814,70.5060241,75.4494382,78.97435897,47.84313725,0
7/27/2021 0:00,48.25806452,72,53,84.90566038,78.10169492,13.39534884,41.08695652,86.04651163,73.25301205,81.66292135,93.78205128,78.43137255,0
7/28/2021 0:00,49.35483871,72.72727273,67.72222222,94.33962264,81.3559322,13.02325581,38.73913043,77.44186047,67.75903614,78.11235955,98.71794872,77.64705882,0
7/29/2021 0:00,69.09677419,54.54545455,73.61111111,68.86792453,56.94915254,13.39534884,77.47826087,46.46511628,86.98795181,78.11235955,84.8974359,43.92156863,0
7/30/2021 0:00,109.6774194,50.18181818,53.73611111,56.60377358,56.13559322,11.90697674,117.3913043,43.02325581,69.59036145,75.4494382,74.03846154,40,0
7/31/2021 0:00,39.48387097,14.54545455,23.55555556,21.69811321,21.96610169,6.697674419,22.30434783,12.04651163,61.34939759,80.7752809,57.25641026,10.19607843,0
8/1/2021 0:00,25.22580645,13.09090909,15.45833333,20.75471698,9.762711864,5.581395349,15.26086957,6.88372093,59.51807229,79,57.25641026,8.62745098,0.025
8/2/2021 0:00,58.12903226,41.45454545,42.69444444,53.77358491,44.74576271,11.90697674,48.13043478,37.86046512,67.75903614,77.2247191,79.96153846,29.01960784,0
8/3/2021 0:00,54.83870968,41.45454545,47.11111111,52.83018868,48,12.27906977,39.91304348,39.58139535,68.6746988,76.33707865,79.96153846,35.29411765,0.027
8/4/2021 0:00,46.06451613,42.18181818,42.69444444,53.77358491,43.93220339,12.27906977,38.73913043,37,72.3373494,79,77,29.80392157,0
8/5/2021 0:00,48.25806452,41.45454545,40.48611111,53.77358491,52.06779661,10.41860465,35.2173913,34.41860465,82.40963855,79,73.05128205,32.15686275,0
8/6/2021 0:00,42.77419355,41.45454545,44.16666667,55.66037736,41.49152542,11.90697674,32.86956522,36.13953488,67.75903614,79,68.11538462,37.64705882,0
8/7/2021 0:00,16.4516129,13.81818182,20.61111111,23.58490566,17.08474576,7.069767442,8.217391304,7.744186047,59.51807229,79.88764045,57.25641026,9.411764706,0
8/8/2021 0:00,15.35483871,10.18181818,18.40277778,24.52830189,11.38983051,6.325581395,5.869565217,7.744186047,56.77108434,82.5505618,54.29487179,7.058823529,0
8/9/2021 0:00,38.38709677,37.09090909,41.22222222,48.11320755,42.30508475,11.1627907,29.34782609,32.69767442,64.09638554,79.88764045,76.01282051,32.15686275,0
8/10/2021 0:00,42.77419355,39.27272727,47.11111111,52.83018868,43.93220339,13.02325581,29.34782609,33.55813953,69.59036145,78.11235955,76.01282051,32.15686275,0
8/11/2021 0:00,43.87096774,41.45454545,48.58333333,55.66037736,44.74576271,10.04651163,32.86956522,32.69767442,66.84337349,78.11235955,77,33.7254902,0
8/12/2021 0:00,44.96774194,43.63636364,47.84722222,54.71698113,49.62711864,12.27906977,29.34782609,36.13953488,86.98795181,76.33707865,73.05128205,32.15686275,0
8/13/2021 0:00,36.19354839,44.36363636,41.95833333,47.16981132,48.81355932,11.53488372,28.17391304,37.86046512,65.92771084,79,71.07692308,33.7254902,0
8/14/2021 0:00,20.83870968,15.27272727,17.66666667,27.35849057,16.27118644,5.953488372,11.73913043,8.604651163,57.68674699,79.88764045,60.21794872,10.19607843,0
8/15/2021 0:00,15.35483871,10.18181818,13.98611111,21.69811321,11.38983051,4.465116279,7.043478261,6.023255814,64.09638554,87.87640449,57.25641026,7.843137255,0
8/16/2021 0:00,38.38709677,40.72727273,36.06944444,49.05660377,47.18644068,12.65116279,28.17391304,37,65.92771084,78.11235955,78.97435897,36.07843137,0
8/17/2021 0:00,42.77419355,50.90909091,50.79166667,52.83018868,47.18644068,8.930232558,32.86956522,42.1627907,68.6746988,79,74.03846154,37.64705882,0.07
8/18/2021 0:00,40.58064516,44.36363636,46.375,52.83018868,45.55932203,9.674418605,32.86956522,39.58139535,70.5060241,80.7752809,75.02564103,37.64705882,0
8/19/2021 0:00,44.96774194,42.18181818,48.58333333,55.66037736,58.57627119,14.13953488,36.39130435,37.86046512,86.07228916,84.3258427,75.02564103,40.78431373,0.034
8/20/2021 0:00,46.06451613,47.27272727,41.22222222,50,67.52542373,15.25581395,34.04347826,37,67.75903614,76.33707865,75.02564103,55.68627451,0
8/21/2021 0:00,18.64516129,15.27272727,23.55555556,23.58490566,25.22033898,5.209302326,11.73913043,7.744186047,65.01204819,79.88764045,60.21794872,18.03921569,0
8/22/2021 0:00,16.4516129,10.18181818,16.93055556,21.69811321,17.89830508,6.325581395,5.869565217,5.162790698,62.26506024,88.76404494,62.19230769,9.411764706,0
8/23/2021 0:00,42.77419355,42.18181818,42.69444444,55.66037736,55.3220339,11.90697674,35.2173913,35.27906977,68.6746988,79.88764045,80.94871795,47.05882353,0
8/24/2021 0:00,62.51612903,61.09090909,57.41666667,68.86792453,73.22033898,12.65116279,45.7826087,49.90697674,74.1686747,68.34831461,89.83333333,48.62745098,0.048
8/25/2021 0:00,38.38709677,41.45454545,45.63888889,53.77358491,48,11.1627907,29.34782609,35.27906977,75.08433735,77.2247191,79.96153846,40.78431373,0
8/26/2021 0:00,40.58064516,38.54545455,36.06944444,55.66037736,48,9.674418605,29.34782609,31.8372093,87.90361446,82.5505618,82.92307692,36.07843137,0
8/27/2021 0:00,37.29032258,37.09090909,47.11111111,54.71698113,48,10.41860465,28.17391304,33.55813953,69.59036145,79,77.98717949,36.8627451,0
8/28/2021 0:00,17.5483871,13.81818182,18.40277778,29.24528302,17.08474576,6.697674419,9.391304348,7.744186047,64.09638554,79.88764045,61.20512821,11.76470588,0
8/29/2021 0:00,14.25806452,10.18181818,14.72222222,20.75471698,12.20338983,5.581395349,5.869565217,5.162790698,60.43373494,81.66292135,58.24358974,7.058823529,0
8/30/2021 0:00,40.58064516,48,38.27777778,59.43396226,50.44067797,11.1627907,32.86956522,41.30232558,73.25301205,79,85.88461538,33.7254902,0
8/31/2021 0:00,42.77419355,50.18181818,38.27777778,61.32075472,46.37288136,9.674418605,36.39130435,43.02325581,72.3373494,79,85.88461538,42.35294118,0
9/1/2021 0:00,42.77419355,44.36363636,33.86111111,58.49056604,49.62711864,13.39534884,32.86956522,40.44186047,71.42168675,76.33707865,80.94871795,33.7254902,0.024
9/2/2021 0:00,39.48387097,48.72727273,42.69444444,60.37735849,41.49152542,13.76744186,31.69565217,39.58139535,86.98795181,79.88764045,76.01282051,32.15686275,0
9/3/2021 0:00,40.58064516,43.63636364,39.01388889,52.83018868,40.6779661,12.65116279,30.52173913,36.13953488,69.59036145,79,77,31.37254902,0
9/4/2021 0:00,15.35483871,14.54545455,21.34722222,22.64150943,17.89830508,7.813953488,7.043478261,8.604651163,62.26506024,81.66292135,57.25641026,9.411764706,0
9/5/2021 0:00,12.06451613,10.18181818,14.72222222,20.75471698,9.762711864,3.720930233,7.043478261,7.744186047,59.51807229,82.5505618,61.20512821,7.058823529,0
9/6/2021 0:00,15.35483871,15.27272727,19.875,28.30188679,16.27118644,5.209302326,9.391304348,9.465116279,69.59036145,80.7752809,72.06410256,10.19607843,0
9/7/2021 0:00,38.38709677,45.81818182,43.43055556,56.60377358,36.61016949,15.62790698,27,41.30232558,69.59036145,79.88764045,80.94871795,32.94117647,0
9/8/2021 0:00,39.48387097,45.09090909,41.95833333,53.77358491,39.86440678,15.25581395,28.17391304,40.44186047,69.59036145,74.56179775,79.96153846,30.58823529,0.044
9/9/2021 0:00,32.90322581,43.63636364,44.16666667,51.88679245,44.74576271,13.76744186,28.17391304,33.55813953,86.98795181,77.2247191,82.92307692,32.15686275,0
9/10/2021 0:00,37.29032258,55.27272727,40.48611111,51.88679245,41.49152542,10.41860465,25.82608696,49.90697674,73.25301205,78.11235955,83.91025641,31.37254902,0.026
9/11/2021 0:00,17.5483871,25.45454545,17.66666667,20.75471698,15.45762712,7.813953488,8.217391304,14.62790698,61.34939759,80.7752809,68.11538462,10.19607843,0
9/12/2021 0:00,14.25806452,14.54545455,17.66666667,20.75471698,11.38983051,4.465116279,5.869565217,9.465116279,58.60240964,85.21348315,55.28205128,6.274509804,0
9/13/2021 0:00,32.90322581,51.63636364,36.80555556,50.94339623,43.93220339,13.02325581,25.82608696,45.60465116,70.5060241,79.88764045,86.87179487,30.58823529,0
9/14/2021 0:00,31.80645161,68.36363636,37.54166667,48.11320755,42.30508475,9.674418605,24.65217391,51.62790698,71.42168675,72.78651685,74.03846154,28.23529412,0
9/15/2021 0:00,35.09677419,57.45454545,38.27777778,54.71698113,53.69491525,10.79069767,24.65217391,42.1627907,68.6746988,72.78651685,79.96153846,47.05882353,0
9/16/2021 0:00,32.90322581,44.36363636,36.80555556,50.94339623,52.06779661,10.04651163,23.47826087,35.27906977,86.98795181,85.21348315,77,38.43137255,0.024
9/17/2021 0:00,31.80645161,43.63636364,39.01388889,48.11320755,48.81355932,11.53488372,23.47826087,34.41860465,74.1686747,79.88764045,81.93589744,35.29411765,0
9/18/2021 0:00,14.25806452,16.72727273,19.13888889,25.47169811,19.52542373,8.186046512,5.869565217,10.3255814,62.26506024,84.3258427,61.20512821,10.98039216,0
9/19/2021 0:00,13.16129032,12.36363636,13.25,17.9245283,12.20338983,4.837209302,8.217391304,6.023255814,62.26506024,86.1011236,61.20512821,7.058823529,0
9/20/2021 0:00,39.48387097,51.63636364,45.63888889,70.75471698,51.25423729,11.90697674,29.34782609,43.02325581,70.5060241,79,87.85897436,40.78431373,0
9/21/2021 0:00,38.38709677,48.72727273,45.63888889,61.32075472,52.06779661,10.41860465,29.34782609,37,67.75903614,76.33707865,86.87179487,40,0
9/22/2021 0:00,34,41.45454545,55.94444444,55.66037736,52.06779661,13.02325581,22.30434783,35.27906977,67.75903614,74.56179775,80.94871795,34.50980392,0
9/23/2021 0:00,37.29032258,40.72727273,47.11111111,48.11320755,48.81355932,15.25581395,23.47826087,33.55813953,83.3253012,79,76.01282051,35.29411765,0.025
9/24/2021 0:00,30.70967742,40.72727273,43.43055556,47.16981132,42.30508475,10.41860465,24.65217391,32.69767442,69.59036145,77.2247191,78.97435897,33.7254902,0
9/25/2021 0:00,14.25806452,15.27272727,19.13888889,22.64150943,15.45762712,6.697674419,5.869565217,7.744186047,57.68674699,82.5505618,57.25641026,7.843137255,0.059
9/26/2021 0:00,12.06451613,10.18181818,13.25,22.64150943,13.01694915,4.465116279,5.869565217,4.302325581,55.85542169,84.3258427,69.1025641,6.274509804,0
9/27/2021 0:00,30.70967742,37.09090909,34.59722222,88.67924528,36.61016949,12.27906977,23.47826087,32.69767442,74.1686747,79,91.80769231,32.15686275,0.04
9/28/2021 0:00,38.38709677,40,41.95833333,63.20754717,48,13.02325581,30.52173913,35.27906977,74.1686747,77.2247191,86.87179487,41.56862745,0
9/29/2021 0:00,38.38709677,40.72727273,40.48611111,55.66037736,43.11864407,16.37209302,27,34.41860465,71.42168675,77.2247191,93.78205128,37.64705882,0
9/30/2021 0:00,34,40,39.01388889,57.54716981,48,17.11627907,27,37,89.73493976,84.3258427,84.8974359,38.43137255,0
10/1/2021 0:00,33.81818182,53.98148148,45.42857143,51.16129032,59,46,20.29411765,35.83333333,87.11111111,90.40322581,76.89411765,46.77272727,0
10/2/2021 0:00,15.5,20.37037037,22.71428571,26.56451613,22.59574468,28.30769231,6.088235294,9.854166667,65.33333333,87.33870968,56.65882353,11.13636364,0
10/3/2021 0:00,9.863636364,15.27777778,22.71428571,18.69354839,10.04255319,16.51282051,4.735294118,6.270833333,65.33333333,93.46774194,59.69411765,8.909090909,0
10/4/2021 0:00,38.75,65.18518519,757.1428571,77.72580645,72.80851064,46,25.70588235,40.3125,76.22222222,153.2258065,94.09411765,50.11363636,0
10/5/2021 0:00,39.45454545,61.11111111,507.2857143,65.91935484,60.25531915,47.17948718,26.38235294,41.20833333,76.22222222,99.59677419,92.07058824,53.45454545,0.097
10/6/2021 0:00,35.93181818,60.09259259,181.7142857,58.0483871,59,44.82051282,25.70588235,39.41666667,87.11111111,88.87096774,81.95294118,47.88636364,0
10/7/2021 0:00,35.93181818,55,106,57.06451613,65.27659574,41.28205128,23,37.625,98,85.80645161,89.03529412,51.22727273,0
10/8/2021 0:00,31,51.94444444,98.42857143,54.11290323,59,31.84615385,19.61764706,35.83333333,76.22222222,99.59677419,79.92941176,41.20454545,0
10/9/2021 0:00,13.38636364,19.35185185,45.42857143,21.64516129,18.82978723,28.30769231,5.411764706,6.270833333,65.33333333,85.80645161,65.76470588,11.13636364,0
10/10/2021 0:00,11.97727273,12.22222222,30.28571429,20.66129032,8.787234043,21.23076923,3.382352941,4.479166667,65.33333333,91.93548387,63.74117647,7.795454545,0.074
10/11/2021 0:00,28.88636364,48.88888889,53,51.16129032,46.44680851,42.46153846,20.29411765,31.35416667,76.22222222,87.33870968,83.97647059,38.97727273,0
10/12/2021 0:00,32.40909091,50.92592593,68.14285714,61,51.46808511,34.20512821,19.61764706,36.72916667,76.22222222,87.33870968,90.04705882,40.09090909,0.06
10/13/2021 0:00,28.88636364,61.11111111,68.14285714,55.09677419,53.9787234,44.82051282,20.29411765,41.20833333,76.22222222,85.80645161,82.96470588,40.09090909,0.09
10/14/2021 0:00,33.11363636,53.98148148,68.14285714,55.09677419,70.29787234,44.82051282,20.29411765,39.41666667,98,93.46774194,91.05882353,44.54545455,0
10/15/2021 0:00,35.22727273,53.98148148,68.14285714,54.11290323,60.25531915,42.46153846,26.38235294,35.83333333,76.22222222,90.40322581,89.03529412,47.88636364,0
10/16/2021 0:00,18.31818182,21.38888889,22.71428571,26.56451613,23.85106383,33.02564103,8.794117647,9.854166667,65.33333333,90.40322581,65.76470588,12.25,0
10/17/2021 0:00,14.09090909,16.2962963,22.71428571,24.59677419,17.57446809,27.12820513,6.764705882,8.0625,65.33333333,104.1935484,59.69411765,11.13636364,0
10/18/2021 0:00,34.52272727,62.12962963,60.57142857,57.06451613,59,58.97435897,21.64705882,43,76.22222222,88.87096774,87.01176471,46.77272727,0
10/19/2021 0:00,34.52272727,66.2037037,68.14285714,67.88709677,61.5106383,101.4358974,24.35294118,45.6875,76.22222222,85.80645161,90.04705882,50.11363636,0
10/20/2021 0:00,33.81818182,66.2037037,68.14285714,60.01612903,65.27659574,117.9487179,23.67647059,40.3125,76.22222222,85.80645161,89.03529412,47.88636364,0
10/21/2021 0:00,33.81818182,59.07407407,98.42857143,63.9516129,72.80851064,74.30769231,23,39.41666667,98,95,86,51.22727273,0
10/22/2021 0:00,34.52272727,56.01851852,106,71.82258065,67.78723404,58.97435897,23,40.3125,76.22222222,88.87096774,93.08235294,51.22727273,0.05
10/23/2021 0:00,17.61363636,20.37037037,45.42857143,30.5,22.59574468,31.84615385,5.411764706,8.958333333,65.33333333,90.40322581,65.76470588,12.25,0
10/24/2021 0:00,11.27272727,14.25925926,30.28571429,20.66129032,12.55319149,24.76923077,5.411764706,7.166666667,65.33333333,95,64.75294118,7.795454545,0
10/25/2021 0:00,38.75,58.05555556,143.8571429,68.87096774,67.78723404,42.46153846,25.70588235,39.41666667,76.22222222,90.40322581,91.05882353,50.11363636,0
10/26/2021 0:00,40.15909091,68.24074074,151.4285714,98.38709677,95.40425532,54.25641026,30.44117647,42.10416667,76.22222222,87.33870968,98.14117647,99.11363636,0
10/27/2021 0:00,39.45454545,61.11111111,113.5714286,89.53225806,125.5319149,47.17948718,29.08823529,41.20833333,87.11111111,85.80645161,101.1764706,111.3636364,0
10/28/2021 0:00,62,98.7962963,189.2857143,91.5,109.212766,43.64102564,67.64705882,89.58333333,598.8888889,88.87096774,93.08235294,85.75,0
10/29/2021 0:00,70.45454545,101.8518519,204.4285714,74.77419355,107.9574468,49.53846154,66.29411765,83.3125,1088.888889,85.80645161,84.98823529,89.09090909,0.035
10/30/2021 0:00,22.54545455,29.53703704,75.71428571,33.4516129,45.19148936,29.48717949,10.82352941,14.33333333,500.8888889,98.06451613,67.78823529,27.84090909,0
10/31/2021 0:00,12.68181818,18.33333333,45.42857143,28.53225806,25.10638298,20.05128205,6.764705882,8.0625,304.8888889,88.87096774,61.71764706,18.93181818,0
11/1/2021 0:00,38.75,60.09259259,113.5714286,63.9516129,79.08510638,42.46153846,23.67647059,45.6875,239.5555556,90.40322581,90.04705882,67.93181818,0
11/2/2021 0:00,39.45454545,62.12962963,106,71.82258065,89.12765957,38.92307692,24.35294118,41.20833333,217.7777778,84.27419355,86,60.13636364,0.07
11/3/2021 0:00,36.63636364,60.09259259,106,67.88709677,80.34042553,42.46153846,26.38235294,40.3125,217.7777778,84.27419355,88.02352941,60.13636364,0
11/4/2021 0:00,40.86363636,60.09259259,98.42857143,75.75806452,87.87234043,56.61538462,31.79411765,39.41666667,283.1111111,93.46774194,92.07058824,56.79545455,0.054
11/5/2021 0:00,42.97727273,58.05555556,90.85714286,76.74193548,81.59574468,50.71794872,30.44117647,38.52083333,272.2222222,88.87096774,87.01176471,62.36363636,0.042
11/6/2021 0:00,19.02272727,23.42592593,45.42857143,33.4516129,30.12765957,29.48717949,7.441176471,9.854166667,239.5555556,87.33870968,58.68235294,18.93181818,0
11/7/2021 0:00,14.09090909,20.37037037,37.85714286,27.5483871,22.59574468,25.94871795,5.411764706,6.270833333,228.6666667,90.40322581,62.72941176,13.36363636,0
11/8/2021 0:00,38.04545455,60.09259259,75.71428571,73.79032258,74.06382979,46,25.70588235,37.625,239.5555556,88.87096774,94.09411765,55.68181818,0
11/9/2021 0:00,40.86363636,57.03703704,83.28571429,74.77419355,77.82978723,37.74358974,27.73529412,36.72916667,196,81.20967742,84.98823529,52.34090909,0.036
11/10/2021 0:00,42.27272727,58.05555556,83.28571429,82.64516129,79.08510638,37.74358974,28.41176471,37.625,196,84.27419355,87.01176471,55.68181818,0
11/11/2021 0:00,38.75,52.96296296,75.71428571,71.82258065,82.85106383,44.82051282,24.35294118,33.14583333,185.1111111,78.14516129,81.95294118,49,0
11/12/2021 0:00,39.45454545,56.01851852,75.71428571,60.01612903,79.08510638,48.35897436,24.35294118,34.9375,174.2222222,85.80645161,84.98823529,52.34090909,0
11/13/2021 0:00,18.31818182,21.38888889,45.42857143,35.41935484,30.12765957,27.12820513,6.764705882,8.958333333,185.1111111,85.80645161,67.78823529,15.59090909,0
11/14/2021 0:00,15.5,15.27777778,30.28571429,27.5483871,18.82978723,16.51282051,6.088235294,6.270833333,163.3333333,85.80645161,68.8,12.25,0.085
11/15/2021 0:00,35.93181818,50.92592593,75.71428571,68.87096774,69.04255319,37.74358974,21.64705882,34.04166667,163.3333333,84.27419355,86,53.45454545,0
11/16/2021 0:00,38.75,58.05555556,75.71428571,63.9516129,76.57446809,36.56410256,21.64705882,36.72916667,163.3333333,82.74193548,84.98823529,62.36363636,0
11/17/2021 0:00,39.45454545,61.11111111,75.71428571,68.87096774,79.08510638,47.17948718,23.67647059,39.41666667,163.3333333,79.67741935,91.05882353,51.22727273,0
11/18/2021 0:00,41.56818182,76.38888889,83.28571429,72.80645161,80.34042553,44.82051282,31.11764706,52.85416667,174.2222222,82.74193548,82.96470588,59.02272727,0
11/19/2021 0:00,46.5,81.48148148,83.28571429,71.82258065,84.10638298,49.53846154,35.17647059,55.54166667,152.4444444,82.74193548,87.01176471,53.45454545,0
11/20/2021 0:00,18.31818182,32.59259259,30.28571429,31.48387097,28.87234043,27.12820513,8.794117647,17.02083333,163.3333333,82.74193548,63.74117647,14.47727273,0
11/21/2021 0:00,16.20454545,20.37037037,30.28571429,23.61290323,18.82978723,17.69230769,6.088235294,9.854166667,174.2222222,117.983871,62.72941176,10.02272727,0
11/22/2021 0:00,35.93181818,75.37037037,68.14285714,68.87096774,75.31914894,33.02564103,27.05882353,51.95833333,152.4444444,87.33870968,86,56.79545455,0
11/23/2021 0:00,37.34090909,72.31481481,60.57142857,64.93548387,71.55319149,41.28205128,25.02941176,49.27083333,141.5555556,85.80645161,90.04705882,54.56818182,0
11/24/2021 0:00,33.11363636,53.98148148,68.14285714,59.03225806,70.29787234,27.12820513,20.29411765,41.20833333,141.5555556,82.74193548,89.03529412,46.77272727,0
11/25/2021 0:00,21.13636364,28.51851852,30.28571429,35.41935484,30.12765957,20.05128205,9.470588235,15.22916667,152.4444444,90.40322581,76.89411765,22.27272727,0
11/26/2021 0:00,35.93181818,60.09259259,60.57142857,62.96774194,62.76595745,35.38461538,25.02941176,36.72916667,130.6666667,88.87096774,87.01176471,51.22727273,0
11/27/2021 0:00,16.90909091,26.48148148,37.85714286,25.58064516,23.85106383,23.58974359,7.441176471,9.854166667,119.7777778,84.27419355,70.82352941,14.47727273,0
11/28/2021 0:00,15.5,18.33333333,30.28571429,26.56451613,21.34042553,18.87179487,6.764705882,8.0625,130.6666667,85.80645161,67.78823529,11.13636364,0.083
11/29/2021 0:00,40.86363636,67.22222222,60.57142857,70.83870968,84.10638298,43.64102564,27.73529412,45.6875,141.5555556,90.40322581,86,60.13636364,0
11/30/2021 0:00,36.63636364,79.44444444,68.14285714,67.88709677,77.82978723,36.56410256,24.35294118,49.27083333,152.4444444,84.27419355,83.97647059,62.36363636,0
12/1/2021 0:00,37.34090909,84.53703704,75.71428571,67.88709677,87.87234043,43.64102564,27.73529412,63.60416667,130.6666667,82.74193548,90.04705882,60.13636364,0
12/2/2021 0:00,35.93181818,80.46296296,68.14285714,68.87096774,79.08510638,48.35897436,23.67647059,58.22916667,141.5555556,82.74193548,91.05882353,51.22727273,0
12/3/2021 0:00,35.22727273,70.27777778,75.71428571,65.91935484,72.80851064,49.53846154,21.64705882,49.27083333,108.8888889,82.74193548,77.90588235,56.79545455,0
12/4/2021 0:00,15.5,25.46296296,37.85714286,30.5,22.59574468,22.41025641,9.470588235,13.4375,130.6666667,85.80645161,63.74117647,15.59090909,0
12/5/2021 0:00,13.38636364,17.31481481,22.71428571,23.61290323,20.08510638,20.05128205,6.764705882,8.0625,141.5555556,88.87096774,60.70588235,12.25,0
12/6/2021 0:00,34.52272727,68.24074074,83.28571429,68.87096774,74.06382979,36.56410256,22.32352941,51.0625,130.6666667,81.20967742,83.97647059,53.45454545,0
12/7/2021 0:00,43.68181818,85.55555556,68.14285714,69.85483871,81.59574468,38.92307692,28.41176471,57.33333333,130.6666667,82.74193548,89.03529412,59.02272727,0
12/8/2021 0:00,38.75,99.81481481,60.57142857,71.82258065,79.08510638,36.56410256,27.05882353,73.45833333,130.6666667,81.20967742,84.98823529,62.36363636,0
12/9/2021 0:00,36.63636364,89.62962963,68.14285714,66.90322581,75.31914894,35.38461538,23.67647059,62.70833333,141.5555556,84.27419355,90.04705882,55.68181818,0.089
12/10/2021 0:00,33.11363636,88.61111111,68.14285714,61,76.57446809,41.28205128,24.35294118,60.91666667,130.6666667,85.80645161,90.04705882,62.36363636,0
12/11/2021 0:00,19.72727273,36.66666667,30.28571429,33.4516129,35.14893617,21.23076923,7.441176471,17.91666667,130.6666667,91.93548387,68.8,20.04545455,0
12/12/2021 0:00,14.09090909,24.44444444,22.71428571,20.66129032,18.82978723,14.15384615,5.411764706,10.75,119.7777778,79.67741935,67.78823529,12.25,0
12/13/2021 0:00,29.59090909,80.46296296,60.57142857,61,66.53191489,33.02564103,19.61764706,60.02083333,130.6666667,90.40322581,83.97647059,51.22727273,0.1
12/14/2021 0:00,33.81818182,85.55555556,60.57142857,63.9516129,77.82978723,40.1025641,23.67647059,59.125,141.5555556,82.74193548,82.96470588,64.59090909,0
12/15/2021 0:00,36.63636364,80.46296296,68.14285714,62.96774194,75.31914894,38.92307692,24.35294118,53.75,119.7777778,84.27419355,88.02352941,65.70454545,0
12/16/2021 0:00,34.52272727,78.42592593,60.57142857,59.03225806,74.06382979,34.20512821,23.67647059,60.91666667,119.7777778,82.74193548,83.97647059,59.02272727,0
12/17/2021 0:00,33.81818182,79.44444444,60.57142857,55.09677419,72.80851064,35.38461538,23,56.4375,119.7777778,79.67741935,73.85882353,63.47727273,0
12/18/2021 0:00,15.5,28.51851852,30.28571429,34.43548387,23.85106383,22.41025641,9.470588235,13.4375,119.7777778,87.33870968,68.8,14.47727273,0.045
12/19/2021 0:00,12.68181818,18.33333333,22.71428571,21.64516129,17.57446809,12.97435897,6.088235294,9.854166667,108.8888889,104.1935484,58.68235294,7.795454545,0.042
12/20/2021 0:00,33.11363636,65.18518519,60.57142857,54.11290323,61.5106383,28.30769231,24.35294118,50.16666667,119.7777778,81.20967742,87.01176471,55.68181818,0
12/21/2021 0:00,35.22727273,82.5,60.57142857,58.0483871,80.34042553,35.38461538,22.32352941,49.27083333,119.7777778,85.80645161,80.94117647,53.45454545,0
12/22/2021 0:00,35.22727273,77.40740741,68.14285714,62.96774194,82.85106383,42.46153846,23,55.54166667,119.7777778,87.33870968,78.91764706,54.56818182,0
12/23/2021 0:00,35.22727273,67.22222222,60.57142857,57.06451613,69.04255319,36.56410256,24.35294118,51.0625,130.6666667,82.74193548,69.81176471,62.36363636,0
12/24/2021 0:00,19.72727273,40.74074074,37.85714286,40.33870968,35.14893617,24.76923077,9.470588235,21.5,108.8888889,87.33870968,61.71764706,24.5,0
12/25/2021 0:00,14.79545455,22.40740741,30.28571429,21.64516129,17.57446809,20.05128205,4.735294118,7.166666667,108.8888889,93.46774194,59.69411765,10.02272727,0
12/26/2021 0:00,12.68181818,18.33333333,22.71428571,24.59677419,17.57446809,21.23076923,4.735294118,8.0625,108.8888889,90.40322581,64.75294118,6.681818182,0.075
12/27/2021 0:00,30.29545455,73.33333333,60.57142857,53.12903226,74.06382979,34.20512821,22.32352941,49.27083333,119.7777778,85.80645161,71.83529412,55.68181818,0
12/28/2021 0:00,33.11363636,78.42592593,60.57142857,58.0483871,72.80851064,43.64102564,24.35294118,56.4375,119.7777778,82.74193548,72.84705882,56.79545455,0
12/29/2021 0:00,35.93181818,71.2962963,60.57142857,56.08064516,72.80851064,34.20512821,21.64705882,50.16666667,119.7777778,85.80645161,74.87058824,54.56818182,0.043
12/30/2021 0:00,32.40909091,73.33333333,60.57142857,55.09677419,60.25531915,33.02564103,18.94117647,46.58333333,141.5555556,84.27419355,76.89411765,50.11363636,0
1/1/2022 0:00,28.11111111,29.73913043,3.555555556,33.6,22.15384615,21,10.18181818,14.625,13,54.25675676,79.8974359,15,0.055
1/2/2022 0:00,25.55555556,25.04347826,4.444444444,33.6,16.61538462,28,7.636363636,11.375,13.54166667,53.51351351,89.64102564,10.71428571,0
1/3/2022 0:00,51.11111111,93.91304348,7.111111111,72.8,51.69230769,35,43.27272727,76.375,14.625,54.25675676,99.38461538,51.42857143,0
1/4/2022 0:00,84.33333333,156.5217391,10.66666667,106.4,92.30769231,49,56,108.875,22.20833333,74.32432432,132.5128205,77.14285714,0
1/5/2022 0:00,46,76.69565217,6.222222222,61.6,55.38461538,28,30.54545455,55.25,14.625,46.08108108,81.84615385,53.57142857,0
1/6/2022 0:00,51.11111111,68.86956522,7.111111111,67.2,53.53846154,35,28,52,15.16666667,46.08108108,85.74358974,60,0
